datetime,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.1_btc,addresses_with_0.01_btc
2014-05-20,490.335648158971,1525.0,14668.0,112041.0,312286.0,591276.0,1089514.0
2014-05-21,493.933491817651,1525.0,14652.0,112156.0,312482.0,591274.0,1091034.0
2014-05-22,526.81428842782,1526.0,14645.0,112322.0,312535.0,591106.0,1092401.0
2014-05-23,523.699320280538,1530.0,14676.0,112421.0,312952.0,591969.0,1095503.0
2014-05-24,527.691243132671,1513.0,14649.0,112536.0,312932.0,591775.0,1097835.0
2014-05-25,573.312458796026,1512.0,14646.0,112584.0,312829.0,592364.0,1100960.0
2014-05-26,584.847974868498,1516.0,14644.0,112601.0,313044.0,592064.0,1102789.0
2014-05-27,573.928269245471,1521.0,14637.0,112642.0,313113.0,592336.0,1104819.0
2014-05-28,579.189318819404,1524.0,14645.0,112685.0,313165.0,591749.0,1104287.0
2014-05-29,570.349310929281,1524.0,14652.0,112707.0,313096.0,592302.0,1106879.0
2014-05-30,620.846360607832,1525.0,14662.0,112878.0,313829.0,593467.0,1110288.0
2014-05-31,627.892420689655,1520.0,14674.0,112871.0,313731.0,592690.0,1111042.0
2014-06-01,630.074953535944,1521.0,14661.0,112980.0,314174.0,592702.0,1113376.0
2014-06-02,663.505723845704,1523.0,14655.0,113027.0,314528.0,593211.0,1114960.0
2014-06-03,672.387897136178,1520.0,14656.0,112942.0,314526.0,592586.0,1117850.0
2014-06-04,643.887368790181,1519.0,14660.0,113033.0,314917.0,594314.0,1123493.0
2014-06-05,661.503558153127,1523.0,14670.0,113099.0,315140.0,594629.0,1125157.0
2014-06-06,650.133315897136,1524.0,14672.0,113068.0,314995.0,592281.0,1123112.0
2014-06-07,656.800271770894,1517.0,14664.0,113206.0,315482.0,593899.0,1127019.0
2014-06-08,657.819974868498,1521.0,14681.0,113111.0,315165.0,592646.0,1127059.0
2014-06-09,648.336322326125,1521.0,14682.0,113317.0,315833.0,591740.0,1129794.0
2014-06-10,650.936609585038,1517.0,14668.0,113181.0,315683.0,590977.0,1130744.0
2014-06-11,631.489022209235,1515.0,14691.0,113238.0,316632.0,591884.0,1133702.0
2014-06-12,591.975077147867,1517.0,14712.0,113373.0,317285.0,592797.0,1131546.0
2014-06-13,597.044999707773,1518.0,14711.0,113273.0,316558.0,589569.0,1131982.0
2014-06-14,575.559461718293,1521.0,14704.0,113328.0,316635.0,589492.0,1132650.0
2014-06-15,589.724646405611,1519.0,14703.0,113406.0,316915.0,590567.0,1134095.0
2014-06-16,590.567482174167,1520.0,14685.0,113372.0,316840.0,590325.0,1134180.0
2014-06-17,609.080002922268,1523.0,14685.0,113467.0,317135.0,591677.0,1139040.0
2014-06-18,607.629796025716,1518.0,14693.0,113552.0,317559.0,593133.0,1142099.0
2014-06-19,595.751476914085,1519.0,14687.0,113387.0,317417.0,591882.0,1141779.0
2014-06-20,591.531522793688,1518.0,14690.0,113416.0,317735.0,592305.0,1144073.0
2014-06-21,592.764349503215,1520.0,14685.0,113497.0,317995.0,591746.0,1144047.0
2014-06-22,599.634633547633,1518.0,14684.0,113581.0,318395.0,593295.0,1146578.0
2014-06-23,589.552299824664,1521.0,14726.0,113761.0,318849.0,593945.0,1147970.0
2014-06-24,579.973718585622,1525.0,14787.0,113925.0,319025.0,593804.0,1148090.0
2014-06-25,562.236779953244,1524.0,14809.0,113958.0,319405.0,595841.0,1151515.0
2014-06-26,580.749230274693,1527.0,14839.0,114055.0,319786.0,596789.0,1154302.0
2014-06-27,600.638305376973,1526.0,14865.0,114077.0,320119.0,596829.0,1154421.0
2014-06-28,594.390304208065,1529.0,14868.0,114137.0,320214.0,596399.0,1153025.0
2014-06-29,600.840518410286,1533.0,14853.0,114023.0,320076.0,596838.0,1154906.0
2014-06-30,638.94611396844,1527.0,14855.0,114193.0,320580.0,597608.0,1156472.0
2014-07-01,642.95659672706,1523.0,14866.0,114119.0,320256.0,597822.0,1157883.0
2014-07-02,651.298347749854,1524.0,14857.0,114287.0,320398.0,598798.0,1157804.0
2014-07-03,646.413389130333,1530.0,14863.0,114309.0,320200.0,598695.0,1157898.0
2014-07-04,630.635502922268,1526.0,14870.0,114312.0,320407.0,599194.0,1160528.0
2014-07-05,630.468341905318,1527.0,14869.0,114341.0,320664.0,599927.0,1163266.0
2014-07-06,634.67267445938,1528.0,14876.0,114403.0,320883.0,600874.0,1166669.0
2014-07-07,622.854978959673,1528.0,14875.0,114438.0,321341.0,602709.0,1170093.0
2014-07-08,624.894331092928,1527.0,14883.0,114394.0,321426.0,601632.0,1168275.0
2014-07-09,621.939091759205,1529.0,14877.0,114589.0,321683.0,601004.0,1170180.0
2014-07-10,616.522849795441,1530.0,14864.0,114546.0,322007.0,601265.0,1172089.0
2014-07-11,634.494378141438,1527.0,14901.0,114639.0,322377.0,601037.0,1173844.0
2014-07-12,636.923957934541,1526.0,14924.0,114740.0,322674.0,601882.0,1175993.0
2014-07-13,629.87575043834,1527.0,14921.0,114720.0,322573.0,601259.0,1176578.0
2014-07-14,619.197459088252,1526.0,14908.0,114776.0,323204.0,603617.0,1179471.0
2014-07-15,621.934601402689,1529.0,14918.0,114815.0,323535.0,605541.0,1184008.0
2014-07-16,616.351882232612,1536.0,14918.0,114774.0,323588.0,606622.0,1187941.0
2014-07-17,624.259274985389,1539.0,14914.0,114961.0,323870.0,607297.0,1187745.0
2014-07-18,630.750140268849,1537.0,14943.0,114919.0,323983.0,605847.0,1182988.0
2014-07-19,629.17336440678,1542.0,14934.0,114879.0,323718.0,605975.0,1184710.0
2014-07-20,625.248676212741,1540.0,14930.0,115076.0,324247.0,608474.0,1189548.0
2014-07-21,621.305331385155,1541.0,14956.0,115200.0,324597.0,607559.0,1187997.0
2014-07-22,619.823264465225,1539.0,14947.0,115062.0,324201.0,607076.0,1188886.0
2014-07-23,619.772816773817,1543.0,14956.0,114973.0,324155.0,608170.0,1192243.0
2014-07-24,602.87964552893,1542.0,14963.0,115181.0,324379.0,604856.0,1190351.0
2014-07-25,601.578514319112,1543.0,14970.0,115138.0,324263.0,604991.0,1191172.0
2014-07-26,594.702607247224,1541.0,14986.0,115191.0,324471.0,605823.0,1192968.0
2014-07-27,591.575444184687,1545.0,14988.0,115229.0,324553.0,606446.0,1194646.0
2014-07-28,587.493004967855,1541.0,15023.0,115361.0,325120.0,607527.0,1195568.0
2014-07-29,584.11239333723,1549.0,15038.0,115388.0,325123.0,608492.0,1197691.0
2014-07-30,562.914625073057,1545.0,15019.0,115479.0,325365.0,610000.0,1199761.0
2014-07-31,581.975561952075,1547.0,15042.0,115361.0,325422.0,607824.0,1194226.0
2014-08-01,596.506759205143,1549.0,15057.0,115321.0,325252.0,608290.0,1196193.0
2014-08-02,589.757261542957,1549.0,15049.0,115335.0,325435.0,608873.0,1197921.0
2014-08-03,586.753736703682,1551.0,15047.0,115403.0,325840.0,610400.0,1201324.0
2014-08-04,587.60833547633,1558.0,15012.0,115302.0,325475.0,610736.0,1190657.0
2014-08-05,581.881988603156,1542.0,15187.0,115502.0,325677.0,611643.0,1194886.0
2014-08-06,582.248371420222,1547.0,15185.0,115433.0,325051.0,610895.0,1195437.0
2014-08-07,586.046633547633,1548.0,15175.0,115356.0,325013.0,607962.0,1193093.0
2014-08-08,589.024412624196,1548.0,15178.0,115448.0,325351.0,607332.0,1192933.0
2014-08-09,588.978521332554,1548.0,15184.0,115524.0,325539.0,608401.0,1194772.0
2014-08-10,589.373502045587,1551.0,15193.0,115497.0,325781.0,609574.0,1193098.0
2014-08-11,573.441483927528,1551.0,15183.0,115456.0,326196.0,611301.0,1196523.0
2014-08-12,568.307520163647,1550.0,15175.0,115534.0,326198.0,612573.0,1200508.0
2014-08-13,548.370175336061,1551.0,15174.0,115633.0,326191.0,611439.0,1201822.0
2014-08-14,505.107499707773,1556.0,15199.0,115587.0,326224.0,611391.0,1199053.0
2014-08-15,500.323060132671,1559.0,15157.0,115720.0,326357.0,610723.0,1196330.0
2014-08-16,521.7479628872,1556.0,15152.0,115747.0,326496.0,611101.0,1197717.0
2014-08-17,497.764658971362,1563.0,15165.0,115812.0,326925.0,612065.0,1199328.0
2014-08-18,468.957918176505,1560.0,15138.0,116021.0,327181.0,614098.0,1202011.0
2014-08-19,486.794350672122,1561.0,15147.0,116079.0,327825.0,617139.0,1206987.0
2014-08-20,515.120353886616,1559.0,15156.0,116089.0,328357.0,620210.0,1213120.0
2014-08-21,519.307852133255,1556.0,15119.0,116157.0,328636.0,620599.0,1214885.0
2014-08-22,516.159368790181,1556.0,15140.0,116208.0,328945.0,621169.0,1217226.0
2014-08-23,497.12575949737,1560.0,15151.0,116305.0,329059.0,620895.0,1218832.0
2014-08-24,508.430741963764,1559.0,15144.0,116355.0,329153.0,621363.0,1220087.0
2014-08-25,501.610286674459,1553.0,15159.0,116389.0,329295.0,622782.0,1222852.0
2014-08-26,511.852321741672,1550.0,15166.0,116446.0,329490.0,625278.0,1227622.0
2014-08-27,510.162323787259,1552.0,15163.0,116361.0,328689.0,623872.0,1225660.0
2014-08-28,506.285151665693,1551.0,15177.0,116427.0,329135.0,625191.0,1229072.0
2014-08-29,508.866571887785,1559.0,15311.0,114948.0,327675.0,624890.0,1230754.0
2014-08-30,501.275723261251,1547.0,15300.0,115026.0,327924.0,624328.0,1230112.0
2014-08-31,478.511425482174,1548.0,15318.0,115088.0,328220.0,625936.0,1233567.0
2014-09-01,474.541489772063,1553.0,15306.0,115203.0,328765.0,627919.0,1237568.0
2014-09-02,474.430670660433,1550.0,15308.0,115123.0,328939.0,627563.0,1237348.0
2014-09-03,473.95920338983,1550.0,15296.0,115108.0,328963.0,628090.0,1239666.0
2014-09-04,489.555201344243,1548.0,15309.0,115135.0,329211.0,629406.0,1242768.0
2014-09-05,478.749782875511,1550.0,15287.0,115095.0,329103.0,628106.0,1241530.0
2014-09-06,480.64249181765,1547.0,15296.0,115112.0,328933.0,629664.0,1244872.0
2014-09-07,478.36550087668,1547.0,15311.0,115173.0,329011.0,630346.0,1246434.0
2014-09-08,468.975495908825,1545.0,15331.0,115229.0,329630.0,633629.0,1251509.0
2014-09-09,473.51202717709,1544.0,15336.0,115195.0,329425.0,630853.0,1222188.0
2014-09-10,477.778417592051,1541.0,15346.0,115341.0,329701.0,631073.0,1178078.0
2014-09-11,477.270682057276,1541.0,15358.0,115265.0,329949.0,631553.0,1181005.0
2014-09-12,473.997282291058,1539.0,15358.0,115511.0,330619.0,633865.0,1187440.0
2014-09-13,477.960973991818,1539.0,15380.0,115491.0,330588.0,633686.0,1189391.0
2014-09-14,475.648063997662,1538.0,15392.0,115562.0,331030.0,632768.0,1190465.0
2014-09-15,472.655629748685,1537.0,15377.0,115620.0,331171.0,632306.0,1191974.0
2014-09-16,464.177754529515,1535.0,15371.0,115622.0,331356.0,633060.0,1196283.0
2014-09-17,456.339891291642,1537.0,15359.0,115681.0,331184.0,633989.0,1199978.0
2014-09-18,426.880106954997,1533.0,15350.0,115711.0,331494.0,635959.0,1204578.0
2014-09-19,393.893890707189,1536.0,15353.0,115644.0,331377.0,637751.0,1208832.0
2014-09-20,411.041342781999,1535.0,15388.0,115639.0,331659.0,635842.0,1208196.0
2014-09-21,400.404530683811,1535.0,15363.0,115621.0,331931.0,636623.0,1212108.0
2014-09-22,400.881622150789,1539.0,15362.0,115605.0,332099.0,638331.0,1215425.0
2014-09-23,438.491800993571,1540.0,15383.0,115672.0,332643.0,636525.0,1211746.0
2014-09-24,423.700091759205,1539.0,15394.0,115707.0,333120.0,638539.0,1215222.0
2014-09-25,409.537749853887,1538.0,15405.0,115792.0,332894.0,638965.0,1213051.0
2014-09-26,405.298251899474,1538.0,15409.0,115818.0,333108.0,640597.0,1216731.0
2014-09-27,400.599334599649,1540.0,15409.0,115737.0,332955.0,638736.0,1212297.0
2014-09-28,375.549989772063,1540.0,15418.0,115827.0,333266.0,640781.0,1217988.0
2014-09-29,373.0645578609,1543.0,15418.0,115764.0,333234.0,641134.0,1220941.0
2014-09-30,389.264040411455,1545.0,15411.0,115733.0,333310.0,639308.0,1222985.0
2014-10-01,382.909365867914,1541.0,15435.0,115804.0,333752.0,641693.0,1229872.0
2014-10-02,372.525699006429,1537.0,15432.0,115831.0,334343.0,643040.0,1233938.0
2014-10-03,357.665713617767,1542.0,15425.0,115953.0,334356.0,641831.0,1237634.0
2014-10-04,328.826113091759,1540.0,15440.0,115796.0,334182.0,639620.0,1237942.0
2014-10-05,322.826261542957,1539.0,15427.0,115749.0,334210.0,641462.0,1243854.0
2014-10-06,326.803532729398,1534.0,15365.0,115673.0,334476.0,643659.0,1250917.0
2014-10-07,333.570194915254,1530.0,15379.0,115756.0,335375.0,645064.0,1254299.0
2014-10-08,354.407334307423,1536.0,15384.0,115824.0,335536.0,647484.0,1260295.0
2014-10-09,361.716424897721,1533.0,15399.0,115878.0,335931.0,649147.0,1266718.0
2014-10-10,358.890390810053,1528.0,15395.0,115902.0,336437.0,650183.0,1271476.0
2014-10-11,361.908376972531,1525.0,15379.0,115907.0,336257.0,650980.0,1274290.0
2014-10-12,377.871243717124,1523.0,15380.0,116000.0,336331.0,650693.0,1268865.0
2014-10-13,391.994208942139,1530.0,15407.0,116040.0,336509.0,651335.0,1274456.0
2014-10-14,400.880592054354,1534.0,15383.0,116160.0,337067.0,650536.0,1266251.0
2014-10-15,394.625879894798,1532.0,15391.0,116321.0,337394.0,652157.0,1270292.0
2014-10-16,382.321476329632,1529.0,15417.0,116324.0,337575.0,653283.0,1273579.0
2014-10-17,382.200789596727,1529.0,15425.0,116420.0,337874.0,653307.0,1277064.0
2014-10-18,391.293177089421,1532.0,15423.0,116470.0,337943.0,652771.0,1279219.0
2014-10-19,388.684497954413,1534.0,15418.0,116456.0,338173.0,653708.0,1283328.0
2014-10-20,381.190858562244,1535.0,15425.0,116637.0,338615.0,653279.0,1283159.0
2014-10-21,385.204633541204,1535.0,15424.0,116652.0,338982.0,649132.0,1282227.0
2014-10-22,380.778763296318,1529.0,15452.0,116833.0,339312.0,649320.0,1283016.0
2014-10-23,357.344793103448,1532.0,15425.0,116955.0,339840.0,650285.0,1278926.0
2014-10-24,357.48843395675,1533.0,15400.0,117015.0,339563.0,649293.0,1279466.0
2014-10-25,345.811246639392,1536.0,15421.0,117123.0,340012.0,650887.0,1281222.0
2014-10-26,353.081956165985,1534.0,15437.0,117195.0,340291.0,648945.0,1280104.0
2014-10-27,350.015711864407,1533.0,15449.0,117278.0,340581.0,650138.0,1284566.0
2014-10-28,354.653805084746,1533.0,15456.0,117322.0,341224.0,652794.0,1288470.0
2014-10-29,333.599350087668,1531.0,15462.0,117579.0,341780.0,654735.0,1293669.0
2014-10-30,344.609382232613,1532.0,15455.0,117647.0,342141.0,653939.0,1295775.0
2014-10-31,337.182912624196,1531.0,15446.0,117823.0,342599.0,653019.0,1292653.0
2014-11-01,324.371315020456,1534.0,15474.0,117944.0,342908.0,655115.0,1289078.0
2014-11-02,324.248566627703,1537.0,15485.0,117960.0,343195.0,656950.0,1284955.0
2014-11-03,325.361865575687,1540.0,15477.0,117944.0,343845.0,660374.0,1291258.0
2014-11-04,329.657703974284,1539.0,15451.0,118027.0,343916.0,660634.0,1293585.0
2014-11-05,338.805765341905,1539.0,15453.0,118033.0,344480.0,661860.0,1298404.0
2014-11-06,349.689911747516,1542.0,15467.0,118268.0,344105.0,660480.0,1284498.0
2014-11-07,342.133288135593,1548.0,15496.0,118246.0,344332.0,661632.0,1258426.0
2014-11-08,345.716332554062,1548.0,15499.0,118239.0,344439.0,661821.0,1250661.0
2014-11-09,363.610051724138,1547.0,15506.0,118244.0,344197.0,661628.0,1251005.0
2014-11-10,365.502253945061,1553.0,15499.0,118327.0,344709.0,664378.0,1256643.0
2014-11-11,367.825466978375,1560.0,15497.0,118358.0,344885.0,665095.0,1258982.0
2014-11-12,422.591419637639,1554.0,15514.0,118490.0,345006.0,665982.0,1263889.0
2014-11-13,421.914471654004,1549.0,15512.0,118474.0,344563.0,667021.0,1268346.0
2014-11-14,398.388882817066,1551.0,15509.0,118575.0,344785.0,669800.0,1273998.0
2014-11-15,377.993840736411,1552.0,15535.0,118571.0,345021.0,669776.0,1275494.0
2014-11-16,390.205823495032,1554.0,15484.0,118143.0,344248.0,669904.0,1278219.0
2014-11-17,387.501031560491,1571.0,15427.0,118066.0,344243.0,667612.0,1276172.0
2014-11-18,373.864564582116,1562.0,15418.0,118281.0,344766.0,670763.0,1282403.0
2014-11-19,377.613398012858,1562.0,15393.0,118315.0,345218.0,673343.0,1287207.0
2014-11-20,356.181265341905,1564.0,15385.0,118229.0,345777.0,669506.0,1287104.0
2014-11-21,350.748858854471,1567.0,15390.0,118302.0,345973.0,670911.0,1288591.0
2014-11-22,352.455514611338,1568.0,15403.0,118450.0,345928.0,672080.0,1290777.0
2014-11-23,367.773242255991,1568.0,15413.0,118479.0,346108.0,673412.0,1294395.0
2014-11-24,376.994223845704,1572.0,15402.0,118460.0,345919.0,673553.0,1293718.0
2014-11-25,376.755630040912,1572.0,15414.0,118477.0,346136.0,670958.0,1292985.0
2014-11-26,367.530208065459,1570.0,15446.0,118563.0,346359.0,672681.0,1298020.0
2014-11-27,369.530227352425,1568.0,15459.0,118614.0,346308.0,672638.0,1298677.0
2014-11-28,377.896931911163,1563.0,15422.0,118827.0,346692.0,675493.0,1303950.0
2014-11-29,376.07633547633,1560.0,15435.0,118595.0,346077.0,673943.0,1303299.0
2014-11-30,378.690397136178,1562.0,15432.0,118671.0,346413.0,670640.0,1302494.0
2014-12-01,379.111978959673,1556.0,15444.0,118678.0,347249.0,673579.0,1308206.0
2014-12-02,382.946796317943,1553.0,15422.0,118538.0,346184.0,672597.0,1303865.0
2014-12-03,375.916019286967,1558.0,15420.0,118514.0,345920.0,673365.0,1303744.0
2014-12-04,368.845568088837,1544.0,15401.0,118676.0,346317.0,669676.0,1301297.0
2014-12-05,378.428329631794,1539.0,15389.0,118586.0,346412.0,671729.0,1305736.0
2014-12-06,375.13795119813,1534.0,15376.0,118580.0,346149.0,670724.0,1306874.0
2014-12-07,376.639793103448,1532.0,15379.0,118762.0,346075.0,671403.0,1311541.0
2014-12-08,363.215676797195,1532.0,15391.0,118776.0,346102.0,671357.0,1310410.0
2014-12-09,351.106837814144,1522.0,15386.0,118717.0,345921.0,673548.0,1313505.0
2014-12-10,347.881393921683,1524.0,15412.0,118791.0,346384.0,675747.0,1313975.0
2014-12-11,348.593006136762,1525.0,15427.0,118896.0,346600.0,675529.0,1314437.0
2014-12-12,353.190612507306,1523.0,15427.0,119085.0,347178.0,676157.0,1317576.0
2014-12-13,349.242945061368,1524.0,15459.0,119022.0,347423.0,676156.0,1319554.0
2014-12-14,356.07972150789,1525.0,15457.0,119122.0,347578.0,676482.0,1322531.0
2014-12-15,347.095181472823,1530.0,15433.0,119293.0,347894.0,677369.0,1325169.0
2014-12-16,328.613320280538,1532.0,15438.0,119343.0,348438.0,679185.0,1329055.0
2014-12-17,320.297613383986,1532.0,15446.0,119276.0,348681.0,680572.0,1331831.0
2014-12-18,313.511651179427,1534.0,15464.0,119222.0,348897.0,678224.0,1327710.0
2014-12-19,318.242888661601,1544.0,15479.0,119261.0,349380.0,679291.0,1327745.0
2014-12-20,330.065758328463,1544.0,15479.0,119410.0,349619.0,679534.0,1328567.0
2014-12-21,320.992670075979,1557.0,15468.0,119437.0,350095.0,680923.0,1328550.0
2014-12-22,331.842584453536,1558.0,15474.0,119430.0,349854.0,682262.0,1315421.0
2014-12-23,336.084128579778,1564.0,15449.0,119407.0,349686.0,680659.0,1305764.0
2014-12-24,323.032297779077,1554.0,15427.0,119413.0,350158.0,681340.0,1307746.0
2014-12-25,318.996144360023,1552.0,15443.0,119399.0,350125.0,681478.0,1305578.0
2014-12-26,329.210341905319,1554.0,15437.0,119452.0,350519.0,683390.0,1309262.0
2014-12-27,315.968443892461,1552.0,15442.0,119505.0,350564.0,682973.0,1307878.0
2014-12-28,317.010480420807,1554.0,15453.0,119573.0,350796.0,684569.0,1310728.0
2014-12-29,313.065531560491,1554.0,15475.0,119616.0,351107.0,685119.0,1310036.0
2014-12-30,310.442004091175,1540.0,15435.0,119570.0,351373.0,686681.0,1313323.0
2014-12-31,320.662287258913,1531.0,15431.0,119697.0,351816.0,688128.0,1316063.0
2015-01-01,314.77647194623,1531.0,15444.0,119636.0,352159.0,688299.0,1318270.0
2015-01-02,315.942731735827,1533.0,15456.0,119745.0,351846.0,688709.0,1320179.0
2015-01-03,285.647309760374,1538.0,15470.0,119761.0,351541.0,688067.0,1319432.0
2015-01-04,263.334574810053,1537.0,15440.0,119572.0,351231.0,687898.0,1320372.0
2015-01-05,275.003851548802,1529.0,15439.0,119595.0,351571.0,690147.0,1322009.0
2015-01-06,287.549521040327,1529.0,15481.0,119657.0,351171.0,691140.0,1323500.0
2015-01-07,297.535565166569,1532.0,15517.0,119731.0,351615.0,693459.0,1328776.0
2015-01-08,284.342391876096,1539.0,15556.0,119695.0,351614.0,695134.0,1334024.0
2015-01-09,292.501114552893,1549.0,15567.0,119960.0,352591.0,696441.0,1336480.0
2015-01-10,276.230532144944,1545.0,15590.0,120121.0,353025.0,698069.0,1338238.0
2015-01-11,268.755515488019,1544.0,15601.0,120261.0,352822.0,698325.0,1338836.0
2015-01-12,268.617232028054,1542.0,15526.0,120210.0,353538.0,700097.0,1341263.0
2015-01-13,224.108117767388,1533.0,15526.0,120295.0,353681.0,697704.0,1340076.0
2015-01-14,175.637640561075,1538.0,15508.0,119946.0,353682.0,700641.0,1343217.0
2015-01-15,212.341011396844,1535.0,15486.0,120020.0,353989.0,703085.0,1345989.0
2015-01-16,207.595204850964,1533.0,15551.0,120063.0,354945.0,702420.0,1348136.0
2015-01-17,199.824836645237,1530.0,15562.0,120144.0,355172.0,704683.0,1351597.0
2015-01-18,211.132518410286,1532.0,15547.0,120198.0,354786.0,705765.0,1355183.0
2015-01-19,216.894694915254,1528.0,15545.0,120299.0,355017.0,703683.0,1354891.0
2015-01-20,211.919853886616,1535.0,15526.0,120333.0,355780.0,706792.0,1359356.0
2015-01-21,227.904210403273,1545.0,15456.0,120180.0,355547.0,706800.0,1360510.0
2015-01-22,233.647382817066,1529.0,15480.0,120233.0,355534.0,709363.0,1364709.0
2015-01-23,233.132852425482,1525.0,15459.0,120272.0,356325.0,711231.0,1368105.0
2015-01-24,249.08212390415,1531.0,15487.0,120315.0,356452.0,705727.0,1364241.0
2015-01-25,254.51794126242,1532.0,15528.0,120448.0,356406.0,704354.0,1362074.0
2015-01-26,273.952244886032,1533.0,15514.0,120476.0,356456.0,706214.0,1367227.0
2015-01-27,264.753804500292,1542.0,15488.0,120516.0,356457.0,708215.0,1371428.0
2015-01-28,235.735840444185,1537.0,15540.0,120568.0,356309.0,708177.0,1370908.0
2015-01-29,233.957373465809,1533.0,15577.0,120633.0,356782.0,710356.0,1375781.0
2015-01-30,228.896189947399,1533.0,15570.0,120766.0,357246.0,712503.0,1379673.0
2015-01-31,217.332156049094,1543.0,15557.0,120741.0,357245.0,713706.0,1382264.0
2015-02-01,227.111301285798,1549.0,15560.0,120814.0,357555.0,712911.0,1383246.0
2015-02-02,240.092419929866,1551.0,15578.0,120876.0,357766.0,714913.0,1386420.0
2015-02-03,227.775695791935,1548.0,15590.0,121007.0,358016.0,713715.0,1388188.0
2015-02-04,226.781134132087,1549.0,15673.0,120896.0,358122.0,716352.0,1393415.0
2015-02-05,217.011151081239,1549.0,15681.0,121169.0,358708.0,713496.0,1389448.0
2015-02-06,222.724969316189,1551.0,15690.0,121251.0,358863.0,715991.0,1392274.0
2015-02-07,228.647127410871,1546.0,15717.0,121216.0,358651.0,716810.0,1388906.0
2015-02-08,224.035988895383,1546.0,15723.0,121291.0,358798.0,717830.0,1391972.0
2015-02-09,220.768493863238,1552.0,15739.0,121360.0,359143.0,721000.0,1398700.0
2015-02-10,220.888154295734,1551.0,15751.0,121359.0,359426.0,721403.0,1399632.0
2015-02-11,219.495859731151,1546.0,15750.0,121473.0,359928.0,715912.0,1396880.0
2015-02-12,222.583227936879,1548.0,15760.0,121585.0,360838.0,717553.0,1399420.0
2015-02-13,236.555363822326,1543.0,15772.0,121581.0,360200.0,717602.0,1401382.0
2015-02-14,257.627695791935,1547.0,15769.0,121548.0,359976.0,715176.0,1398342.0
2015-02-15,234.445803039158,1544.0,15770.0,121479.0,360021.0,711989.0,1392873.0
2015-02-16,235.086126826417,1545.0,15775.0,121551.0,360287.0,715436.0,1398626.0
2015-02-17,243.905794272355,1544.0,15810.0,121548.0,360676.0,719543.0,1406104.0
2015-02-18,235.995232320281,1542.0,15789.0,121626.0,360852.0,721965.0,1410152.0
2015-02-19,241.872253945061,1535.0,15806.0,121648.0,361330.0,724086.0,1414574.0
2015-02-20,245.530775277615,1535.0,15816.0,121704.0,361126.0,719290.0,1409811.0
2015-02-21,245.596002630041,1533.0,15807.0,121830.0,361545.0,721854.0,1414283.0
2015-02-22,236.690668322618,1533.0,15835.0,121855.0,361562.0,721139.0,1416000.0
2015-02-23,239.066017825833,1543.0,15816.0,121630.0,361662.0,722058.0,1419289.0
2015-02-24,239.869262127411,1546.0,15774.0,121696.0,361988.0,725667.0,1424135.0
2015-02-25,238.236111046172,1548.0,15788.0,121787.0,362262.0,727239.0,1427906.0
2015-02-26,237.044402396259,1549.0,15805.0,121824.0,362488.0,730051.0,1431919.0
2015-02-27,255.116774400935,1547.0,15783.0,121806.0,362381.0,732557.0,1436889.0
2015-02-28,254.948448568089,1546.0,15791.0,121800.0,362229.0,728998.0,1435483.0
2015-03-01,260.651330800701,1545.0,15816.0,121949.0,362238.0,727258.0,1433574.0
2015-03-02,276.322613676213,1547.0,15822.0,121880.0,362431.0,728018.0,1431232.0
2015-03-03,282.705900935126,1548.0,15836.0,122016.0,362875.0,729835.0,1428557.0
2015-03-04,273.447536528346,1552.0,15826.0,122001.0,362838.0,730779.0,1431187.0
2015-03-05,276.268809175921,1547.0,15829.0,122091.0,362834.0,730793.0,1433492.0
2015-03-06,273.31811484512,1545.0,15853.0,122167.0,363177.0,730898.0,1432651.0
2015-03-07,276.403357393337,1561.0,15871.0,122279.0,363364.0,732670.0,1434735.0
2015-03-08,275.338033898305,1685.0,16006.0,122322.0,363596.0,731408.0,1433259.0
2015-03-09,290.130059029807,1690.0,15991.0,122286.0,363683.0,732979.0,1436738.0
2015-03-10,292.320383109293,1688.0,16014.0,122341.0,363783.0,735078.0,1441090.0
2015-03-11,296.693329339568,1698.0,16024.0,122369.0,364208.0,737718.0,1447816.0
2015-03-12,295.800344827586,1705.0,16051.0,122330.0,364341.0,738583.0,1446634.0
2015-03-13,285.911026300409,1702.0,16074.0,122320.0,364715.0,734061.0,1442643.0
2015-03-14,283.608306253653,1712.0,16071.0,122388.0,365140.0,735951.0,1444909.0
2015-03-15,287.270142022209,1714.0,16052.0,122501.0,365060.0,735931.0,1445205.0
2015-03-16,291.392118059614,1720.0,16037.0,122521.0,365737.0,739544.0,1450892.0
2015-03-17,285.248396551724,1713.0,16045.0,122568.0,366780.0,745512.0,1459707.0
2015-03-18,257.286160140269,1707.0,16103.0,122514.0,365600.0,739780.0,1450883.0
2015-03-19,262.092947983635,1700.0,16076.0,122918.0,366619.0,739676.0,1427126.0
2015-03-20,262.966492109877,1696.0,16082.0,123010.0,366740.0,742002.0,1431945.0
2015-03-21,261.18429748685,1698.0,16090.0,123075.0,366879.0,744288.0,1435653.0
2015-03-22,268.899415838691,1697.0,16105.0,123017.0,366863.0,744705.0,1439061.0
2015-03-23,266.777992986558,1688.0,16083.0,122722.0,366953.0,745329.0,1442250.0
2015-03-24,246.835082992402,1689.0,16136.0,122815.0,367535.0,747672.0,1445471.0
