datetime,market_price_usd,total_supply,market_cap_usd,realised_cap_usd,nupl,coin_days_destroyed,active_addresses,fear_greed_value,fear_greed_category,lightning_nodes,lightning_capacity_usd
2013-09-29,127.108627703098,11770639,1496149872.4593215,675751085.2770449,0.5483399773538278,2859400.437422066,71313.0,0.0,0,0.0,0.0
2013-09-30,126.090261835184,11774714,1484676872.4581153,677217320.0407295,0.5438621476473261,3986269.1573409517,80461.0,0.0,0,0.0,0.0
2013-10-01,127.575424313267,11779389,1502760652.181302,678988022.0307385,0.5481728770012929,3743879.3756402708,89794.0,0.0,0,0.0,0.0
2013-10-02,104.105092928112,11784164,1226791571.8248596,675059571.0390586,0.4497357281034271,9957625.60800852,105736.0,0.0,0,0.0,0.0
2013-10-03,117.575495032145,11789139,1386113948.2599776,677761261.742949,0.5110349602976298,3719385.972074781,90271.0,0.0,0,0.0,0.0
2013-10-04,121.930347749854,11793639,1438002602.3324008,679255716.0162581,0.5276394389589254,1682555.415594769,77848.0,0.0,0,0.0,0.0
2013-10-05,121.393402688486,11799114,1432334694.5647159,680402426.4674193,0.5249696673205333,3222885.609584681,65744.0,0.0,0,0.0,0.0
2013-10-06,122.475261250731,11803739,1445666116.0237932,681699306.5421181,0.5284531476624175,2539563.2900575753,61110.0,0.0,0,0.0,0.0
2013-10-07,123.906872589129,11807639,1463047720.5633802,687907682.9555715,0.5298118623972998,19198589.507075768,76600.0,0.0,0,0.0,0.0
2013-10-08,124.76652893045,11811664,1473700418.274417,689377044.3147465,0.5322135789837457,2102983.6400787067,76021.0,0.0,0,0.0,0.0
2013-10-09,125.933520312683,11816139,1488048081.811939,691124232.9480572,0.5355497974860451,7180363.939703224,80276.0,0.0,0,0.0,0.0
2013-10-10,126.704650496785,11820939,1497768046.1954553,692403383.0672828,0.5377098711472138,3347864.0600587185,80600.0,0.0,0,0.0,0.0
2013-10-11,127.25529924021,11825564,1504865787.6026866,693916824.4835604,0.5388845768173129,2927713.0728193773,79797.0,0.0,0,0.0,0.0
2013-10-12,127.851263004091,11830914,1512597399.969363,695417412.1938066,0.54024949916753,1789943.9194086972,66983.0,0.0,0,0.0,0.0
2013-10-13,132.415658679135,11836439,1567329972.8390515,697510018.9605974,0.5549692591553441,3161132.779999592,87657.0,0.0,0,0.0,0.0
2013-10-14,135.339194915254,11842689,1602780103.4759717,700467541.7387092,0.5629671592381291,3665846.5911027715,82483.0,0.0,0,0.0,0.0
2013-10-15,141.493908533022,11849189,1676588178.078727,704577885.3371346,0.5797549484426521,4072898.638052851,85592.0,0.0,0,0.0,0.0
2013-10-16,138.327921917008,11854439,1639800023.3440628,709364396.705059,0.567407984750211,14039667.363772472,93274.0,0.0,0,0.0,0.0
2013-10-17,143.74713383986,11858614,1704641889.1432636,712741274.8593589,0.5818821070872688,4313524.379977611,81453.0,0.0,0,0.0,0.0
2013-10-18,152.775572180012,11863414,1812439984.432014,717143459.7607691,0.6043215411706396,4429028.281473353,86028.0,0.0,0,0.0,0.0
2013-10-19,165.772717124489,11868989,1967554689.0520835,723960724.2674003,0.6320505202240728,6968110.679581147,92556.0,0.0,0,0.0,0.0
2013-10-20,166.500151081239,11873964,1977016933.518234,728119952.3069016,0.6317077815761732,5834510.313994009,73526.0,0.0,0,0.0,0.0
2013-10-21,179.910628579778,11879239,2137201499.8838391,744325229.1599834,0.651729034814715,40424379.60093313,96422.0,0.0,0,0.0,0.0
2013-10-22,190.402781414378,11885364,2263006516.4847217,760306662.5974087,0.6640280719215764,18769456.491234243,109559.0,0.0,0,0.0,0.0
2013-10-23,204.600350964348,11890889,2432880226.831387,778006480.1395906,0.6802117623550766,19308073.818627045,108035.0,0.0,0,0.0,0.0
2013-10-24,194.41004376505,11896264,2312753360.858067,784955963.5161675,0.6605967688552242,6866993.798635443,112119.0,0.0,0,0.0,0.0
2013-10-25,185.64378762595,11902139,2209558313.754744,812308107.1800706,0.6323662959590778,56266737.79953341,101199.0,0.0,0,0.0,0.0
2013-10-26,179.808218001169,11906689,2140920675.6463814,813990246.4355013,0.6197942989224748,4410237.293685355,73941.0,0.0,0,0.0,0.0
2013-10-27,194.546133255406,11911164,2317271054.857659,818635226.2596192,0.6467244414314298,5434494.516642728,65295.0,0.0,0,0.0,0.0
2013-10-28,196.274687317358,11915539,2338718848.9162884,822499945.5917128,0.6483117472744355,3099663.802142733,86599.0,0.0,0,0.0,0.0
2013-10-29,204.428174167154,11919539,2436689758.699327,834356231.6282299,0.6575861868957834,7840043.667383251,85464.0,0.0,0,0.0,0.0
2013-10-30,197.900599420982,11924414,2359848837.1219416,837865418.2407724,0.6449495386905255,3150257.6918786545,95949.0,0.0,0,0.0,0.0
2013-10-31,203.283649912332,11929689,2425110885.3358755,843769541.331932,0.6520697068187582,6873240.528589287,96937.0,0.0,0,0.0,0.0
2013-11-01,203.037109849386,11934889,2423225531.832304,849378619.931432,0.649484289112297,5476167.957820533,87054.0,0.0,0,0.0,0.0
2013-11-02,204.792881355932,11939939,2445214675.3318167,852754877.960003,0.6512556191638742,2779335.5791603574,77883.0,0.0,0,0.0,0.0
2013-11-03,210.275382611748,11944739,2511684732.1288953,857912139.3481014,0.6584315983714493,4537472.312372661,83337.0,0.0,0,0.0,0.0
2013-11-04,228.79103886616,11949614,2733964784.6713667,880650392.4795674,0.6778852465777371,16556356.131067442,100578.0,0.0,0,0.0,0.0
2013-11-05,243.641668907072,11953964,2912483934.491651,899848614.9972053,0.6910373978923712,13045566.212961284,117734.0,0.0,0,0.0,0.0
2013-11-06,263.209583987142,11958039,3147470681.668183,913828261.8144536,0.7096626611530126,8339789.543694306,131403.0,0.0,0,0.0,0.0
2013-11-07,290.124226183518,11961639,3470361491.5316887,950299684.4568084,0.7261669463611465,20581509.208705947,130497.0,0.0,0,0.0,0.0
2013-11-08,333.750656511981,11964989,3993323201.680731,985761629.5994576,0.7531475465886245,14031130.15822317,130743.0,0.0,0,0.0,0.0
2013-11-09,331.051148451198,11968689,3962248504.511473,1007701628.1585166,0.7456742990725764,12502867.340714945,129817.0,0.0,0,0.0,0.0
2013-11-10,327.558653499708,11972964,3921848229.0446606,1022968080.3288132,0.7391617368686391,11966674.53716425,117027.0,0.0,0,0.0,0.0
2013-11-11,342.697692869667,11977639,4104709526.2761583,1043089941.2845018,0.7458797182584548,12187668.364154771,116258.0,0.0,0,0.0,0.0
2013-11-12,354.645488310929,11982664,4249598010.082061,1067206582.7366571,0.7488688153080039,13631889.728233598,116409.0,0.0,0,0.0,0.0
2013-11-13,394.50449522443,11986864,4728872048.159515,1103927553.412034,0.766555842033898,16091076.66168673,122999.0,0.0,0,0.0,0.0
2013-11-14,416.706303302747,11991439,4996908551.298786,1141919072.0204356,0.7714748908655472,22947955.04895734,133442.0,0.0,0,0.0,0.0
2013-11-15,408.398797334892,11995589,4898984448.586846,1168000136.6601355,0.7615832120069181,15766427.95987167,120013.0,0.0,0,0.0,0.0
2013-11-16,435.798442767387,12000439,5229772978.371264,1192510169.2752717,0.7719766853729354,12560831.911379337,103893.0,0.0,0,0.0,0.0
2013-11-17,485.33657685564,12005089,5826509189.498575,1229830264.1272187,0.7889250279835126,18778696.656437393,107739.0,0.0,0,0.0,0.0
2013-11-18,657.778503874927,12008989,7899255345.213931,1336844646.8774452,0.8307632063460989,22111594.52140619,164700.0,0.0,0,0.0,0.0
2013-11-19,546.878397311514,12013014,6569658281.967789,1386728700.9951365,0.7889192037885152,25221039.490481045,207757.0,0.0,0,0.0,0.0
2013-11-20,595.339099649328,12017114,7154258306.790937,1453101085.6452153,0.7968900445954114,24954302.267115667,165514.0,0.0,0,0.0,0.0
2013-11-21,720.764425260082,12020864,8664211710.367435,1522221877.8395045,0.8243092471969444,10493607.51434179,188792.0,0.0,0,0.0,0.0
2013-11-22,802.916933718294,12025164,9655208450.52937,1692917715.1242428,0.8246627482152988,15718506.130766083,165424.0,0.0,0,0.0,0.0
2013-11-23,834.295339989129,12029414,10036084712.36501,1793873284.1460333,0.8212576581845824,15436217.385258561,150899.0,0.0,0,0.0,0.0
2013-11-24,807.166695499708,12033614,9713133094.898413,1834506291.0208733,0.8111313545178946,9516488.865571652,124673.0,0.0,0,0.0,0.0
2013-11-25,816.243386616014,12037939,9825888752.11872,1910910960.3385365,0.8055228378271132,40517325.7073888,143018.0,0.0,0,0.0,0.0
2013-11-26,916.097160140269,12041914,11031563953.048937,2167017782.043697,0.8035620523738367,45866300.170331456,179514.0,0.0,0,0.0,0.0
2013-11-27,962.910560911748,12046239,11599451524.921509,2286522877.242079,0.8028766384057499,26296665.92910832,199268.0,0.0,0,0.0,0.0
2013-11-28,1007.38716364699,12050764,12139785773.977894,2424603284.6961527,0.8002762709459517,23028183.36770464,202036.0,0.0,0,0.0,0.0
2013-11-29,1128.7254880187,12055089,13606887120.223673,2591446367.349022,0.8095489185401266,17177252.240348626,189633.0,0.0,0,0.0,0.0
2013-11-30,1119.29671478667,12059489,13498147317.73098,2667761284.789891,0.8023609298377151,8587040.336835189,163659.0,0.0,0,0.0,0.0
2013-12-01,964.485793687902,12064364,11635908461.698114,2699410829.442588,0.7680103072030663,9390143.783783743,166648.0,0.0,0,0.0,0.0
2013-12-02,1040.80821770894,12068339,12560827240.350037,2760398877.061336,0.7802374935789331,11289993.9644978,178035.0,0.0,0,0.0,0.0
2013-12-03,1053.62102744828,12073339,12720724687.244005,2817783425.816632,0.7784887657664482,8019340.0304608885,174156.0,0.0,0,0.0,0.0
2013-12-04,1134.93223088837,12077614,13707274311.398165,2903292885.6414804,0.7881932746302981,6751030.460292433,184291.0,0.0,0,0.0,0.0
2013-12-05,1027.411772827,12081864,12413050135.59933,2956624421.358453,0.7618132216449234,8959246.890504334,184049.0,0.0,0,0.0,0.0
2013-12-06,824.581710337814,12087064,9966772567.65428,2953661307.717527,0.7036491715178483,7957592.835115202,169437.0,0.0,0,0.0,0.0
2013-12-07,703.748376025716,12091939,8509682998.877667,2965130447.3921366,0.6515580606488862,9433956.034865644,150908.0,0.0,0,0.0,0.0
2013-12-08,783.573348334307,12096814,9478741678.827488,2986122552.488056,0.6849663537979825,3248728.221040893,114541.0,0.0,0,0.0,0.0
2013-12-09,896.079289888954,12101214,10843647966.849283,3008740309.238669,0.7225343059423494,3688889.5165886264,156261.0,0.0,0,0.0,0.0
2013-12-10,977.165367329047,12106014,11829578401.19192,3044498393.1867805,0.7426367796099965,4550452.118395099,154548.0,0.0,0,0.0,0.0
2013-12-11,875.464034272355,12110139,10601991846.934134,3081663288.963603,0.7093316677229144,7688846.569781795,152926.0,0.0,0,0.0,0.0
2013-12-12,873.324805987727,12114214,10579644291.92263,3094666283.240972,0.7074886264745502,3307175.033713435,130829.0,0.0,0,0.0,0.0
2013-12-13,879.156135300994,12118564,10654110596.995123,3123713830.3586974,0.706806701327119,5026589.372777236,144950.0,0.0,0,0.0,0.0
2013-12-14,852.856120526008,12123514,10339613801.4393,3116962208.846449,0.6985417184138386,5872155.874603389,149176.0,0.0,0,0.0,0.0
2013-12-15,864.0616578609,12127939,10479287772.022757,3135235225.116531,0.7008160007317601,5750786.478601662,141319.0,0.0,0,0.0,0.0
2013-12-16,677.894106801286,12132964,8224865337.514619,3127937313.7155933,0.6196974436227317,14149132.732271483,177672.0,0.0,0,0.0,0.0
2013-12-17,682.62677270602,12138039,8285750937.2293415,3130447245.7834573,0.622189072602001,5254763.745450339,158832.0,0.0,0,0.0,0.0
2013-12-18,526.12097632671,12143014,6388694803.341991,3116415242.304209,0.5121984476901321,19985109.600290358,181250.0,0.0,0,0.0,0.0
2013-12-19,685.525128959673,12148664,8328215005.292658,3130450767.1560926,0.6241150396373458,4848806.100967508,157749.0,0.0,0,0.0,0.0
2013-12-20,600.216954260666,12153114,7294505551.423822,3124255307.346759,0.5716974529223667,12017941.97977638,153562.0,0.0,0,0.0,0.0
2013-12-21,597.033502548217,12157139,7258219757.1425705,3181338400.8903303,0.5616916396393644,125912114.26974511,127414.0,0.0,0,0.0,0.0
2013-12-22,615.013035271771,12161364,7479397880.11708,3134256622.1651406,0.5809480024458762,3739308.4550164174,124086.0,0.0,0,0.0,0.0
2013-12-23,657.926634155465,12165639,8004098447.482779,3144196689.1553845,0.6071766595844148,3038101.787111243,152464.0,0.0,0,0.0,0.0
2013-12-24,650.664745178258,12169864,7918501980.450079,3162262250.5260253,0.6006489285052516,6050268.273031111,130528.0,0.0,0,0.0,0.0
2013-12-25,678.290158094681,12173914,8257446595.891269,3225601187.37766,0.6093706268736088,28612403.733600546,130234.0,0.0,0,0.0,0.0
2013-12-26,749.996594956166,12178414,9133769633.697641,3243685116.1235595,0.6448689592349164,2704166.024157397,122664.0,0.0,0,0.0,0.0
2013-12-27,722.570567492694,12183014,8803087919.47835,3263040175.529017,0.6293300481176636,10314796.790414179,126410.0,0.0,0,0.0,0.0
2013-12-28,715.852363078901,12186764,8723924382.0217,3267023576.527605,0.6255098699318966,1030072.22125115,115927.0,0.0,0,0.0,0.0
2013-12-29,727.271215663355,12190964,8866137791.886496,3272929404.6884456,0.6308506046811565,2882813.278924032,129271.0,0.0,0,0.0,0.0
2013-12-30,735.741997077732,12195289,8972586874.094604,3276184972.218632,0.6348672887550926,2238499.999656948,152693.0,0.0,0,0.0,0.0
2013-12-31,729.557582910579,12199889,8900522115.950039,3280673576.438395,0.6314066148367503,2416099.0377315916,119181.0,0.0,0,0.0,0.0
2014-01-01,752.404549944594,12205014,9183108669.400541,3282767732.974055,0.6425210839644405,2058570.6604768515,97263.0,0.0,0,0.0,0.0
2014-01-02,784.954921314436,12208364,9583016032.776613,3297906844.326098,0.6558591957848836,4028897.942643074,137761.0,0.0,0,0.0,0.0
2014-01-03,807.222939029807,12212389,9858121188.799799,3318194030.85581,0.6634050274584024,4159154.1825474403,143118.0,0.0,0,0.0,0.0
2014-01-04,828.602062618352,12215914,10122132201.96564,3375012247.4254584,0.6665710168485985,11937483.437764032,116604.0,0.0,0,0.0,0.0
2014-01-05,902.487380263004,12220739,11029063449.064224,3408688019.7743998,0.6909358591038286,7750017.124692952,136213.0,0.0,0,0.0,0.0
2014-01-06,914.459960841613,12225389,11179629479.89553,3432402920.610446,0.6929770412532026,3742388.5182552664,178923.0,0.0,0,0.0,0.0
2014-01-07,803.351796198714,12229814,9824843688.61483,3441348452.1952305,0.6497299538533,4367948.9982556505,142546.0,0.0,0,0.0,0.0
2014-01-08,820.690009503214,12234639,10040846655.627697,3475141392.165119,0.6538995653103247,7815234.155297856,147464.0,0.0,0,0.0,0.0
2014-01-09,831.334750487434,12239814,10175383384.692307,3487626730.335417,0.6572486167369231,2765140.2328159995,134121.0,0.0,0,0.0,0.0
2014-01-10,853.298854844603,12244489,10448209126.469105,3497097247.9727526,0.6652921849436056,2235458.4548902954,127465.0,0.0,0,0.0,0.0
2014-01-11,889.555837119345,12249739,10896827544.33966,3527421424.3134265,0.6762891392049477,14303972.0288409,130050.0,0.0,0,0.0,0.0
2014-01-12,845.191332220924,12254914,10357747768.019857,3545845193.794025,0.6576625272974858,5568208.900198841,117033.0,0.0,0,0.0,0.0
2014-01-13,822.877012197545,12259139,10087764332.638361,3553836681.6326585,0.6477081973322443,3056259.0131918187,152181.0,0.0,0,0.0,0.0
2014-01-14,815.293602711864,12263189,9998100194.666203,3570124211.775526,0.6429197405242928,8306593.691269757,131490.0,0.0,0,0.0,0.0
2014-01-15,841.089857364115,12267789,10318313574.999401,3594639422.54362,0.6516252974465521,4984842.513033689,132932.0,0.0,0,0.0,0.0
2014-01-16,815.854800298071,12272414,10012508527.71521,3608748086.5920177,0.6395760286642661,5107664.452999424,132451.0,0.0,0,0.0,0.0
2014-01-17,792.829506475745,12276214,9732945323.107124,3613925580.5236673,0.628691474106631,2726414.1996492073,129278.0,0.0,0,0.0,0.0
2014-01-18,809.783528356386,12280564,9944599095.825317,3619956280.554455,0.6359877109501487,2044047.8044023071,106542.0,0.0,0,0.0,0.0
2014-01-19,838.428474734073,12284789,10299917576.381002,3631340825.191175,0.6474398170410322,5531973.733591529,108830.0,0.0,0,0.0,0.0
2014-01-20,828.885216592636,12289664,10186721471.515137,3642021251.849294,0.6424736592599117,3412204.595012974,179149.0,0.0,0,0.0,0.0
2014-01-21,823.817963763881,12293814,10127865477.330791,3649888297.871084,0.6396191965581858,3459566.53795035,159737.0,0.0,0,0.0,0.0
2014-01-22,818.976386323787,12298614,10072275107.585579,3663513927.876404,0.6362774161006228,5530527.940388569,152996.0,0.0,0,0.0,0.0
2014-01-23,810.922425195792,12303039,9976810873.771067,3669399679.2775593,0.6322071525957885,2290411.347385771,150317.0,0.0,0,0.0,0.0
2014-01-24,781.042513950906,12307764,9612887562.314108,3677847884.3885655,0.6174044624419598,5247919.238432463,142623.0,0.0,0,0.0,0.0
2014-01-25,804.403240800701,12311889,9903724057.360739,3688316849.512668,0.6275828336744295,3706687.6748099863,126976.0,0.0,0,0.0,0.0
2014-01-26,814.499381373466,12315689,10031121725.17049,3694826365.6952906,0.6316636895728137,1734674.9720194973,125564.0,0.0,0,0.0,0.0
2014-01-27,742.701374970777,12320039,9150110500.871696,3695471867.0422792,0.5961281706171498,5158778.041522924,170533.0,0.0,0,0.0,0.0
2014-01-28,790.176401876096,12323889,9738046901.108273,3705087413.475477,0.619524587311876,2874313.7569327974,158238.0,0.0,0,0.0,0.0
2014-01-29,793.38442490941,12327689,9780597084.26877,3715077396.23106,0.6201584254803385,4348139.084744877,141296.0,0.0,0,0.0,0.0
2014-01-30,799.474479836353,12332089,9859191079.998444,3723590222.711856,0.6223229479479321,3874007.19626216,151799.0,0.0,0,0.0,0.0
2014-01-31,803.237598784921,12336689,9909293093.763376,3729634724.750462,0.6236225238813669,2006194.148357077,149077.0,0.0,0,0.0,0.0
2014-02-01,813.219549216833,12341414,10036279782.233976,3746840787.309571,0.6266703530981516,4595952.384630785,135007.0,0.0,0,0.0,0.0
2014-02-02,814.490870426651,12346064,10055757067.1788,3753299413.8432894,0.6267511845434529,2561530.5071909335,135602.0,0.0,0,0.0,0.0
2014-02-03,806.997428372531,12350589,9966894209.349653,3759992504.44158,0.6227518396940102,1749573.9064119193,172445.0,0.0,0,0.0,0.0
2014-02-04,800.078231893629,12354889,9884878388.274277,3763485641.032909,0.6192683922649708,4392883.769653785,169024.0,0.0,0,0.0,0.0
2014-02-05,784.473692777791,12359089,9695380816.5919,3886127784.125337,0.5991773961601458,143572237.59546807,156804.0,0.0,0,0.0,0.0
2014-02-06,763.569382232612,12363639,9440496805.997778,3893800830.712124,0.5875428051372998,8645380.901356516,163366.0,0.0,0,0.0,0.0
2014-02-07,711.571273419053,12367514,8800368256.910017,3888357696.456609,0.5581596607160746,5524944.507262739,165386.0,0.0,0,0.0,0.0
2014-02-08,677.682300941379,12372064,8384329342.626529,3885584222.909276,0.5365658880842515,2956974.8788413405,148083.0,0.0,0,0.0,0.0
2014-02-09,687.406054576271,12375514,8507003803.607415,3888575911.6685658,0.5428971231892942,3319763.8533219565,129083.0,0.0,0,0.0,0.0
2014-02-10,685.457498836938,12379414,8485562707.457635,3891192054.571997,0.5414338225145424,5707455.29402757,171348.0,0.0,0,0.0,0.0
2014-02-11,671.89969169024,12383514,8320479777.714843,3889805530.079973,0.5325022553989934,4949022.343229755,154763.0,0.0,0,0.0,0.0
2014-02-12,653.765780911747,12387964,8098827482.89063,3886685696.277358,0.5200927906554044,5695601.689599714,215031.0,0.0,0,0.0,0.0
2014-02-13,612.918414962011,12392414,7595539238.18473,3884791442.09342,0.48854303555387163,2974143.054770087,163942.0,0.0,0,0.0,0.0
2014-02-14,668.788602659264,12397189,8291099244.789806,3893341630.457215,0.5304191259194224,3991526.5921945977,177117.0,0.0,0,0.0,0.0
2014-02-15,654.377060198714,12401864,8115495830.318722,3895314355.656711,0.5200152354087613,2701064.240763084,150319.0,0.0,0,0.0,0.0
2014-02-16,623.250321948568,12406739,7732504576.12296,3895977290.696238,0.49615583769241534,4158437.9649400935,127416.0,0.0,0,0.0,0.0
2014-02-17,631.334596306254,12410614,7835250486.129959,3895693816.087336,0.5027990715825189,2230124.199162422,180257.0,0.0,0,0.0,0.0
2014-02-18,627.271761415484,12414689,7787384339.722988,3897219930.955501,0.49954699024215204,8544025.816177385,158096.0,0.0,0,0.0,0.0
2014-02-19,623.54013694623,12419689,7744175080.163214,3893368650.939679,0.497251984796601,2485768.9445487494,177445.0,0.0,0,0.0,0.0
2014-02-20,563.768561098773,12424114,7004325325.025308,3888895738.859472,0.44478653426261,6279000.69385249,180978.0,0.0,0,0.0,0.0
2014-02-21,580.324315973115,12427914,7212221156.623763,3890960850.257043,0.46050450121270164,3400555.8086761814,178649.0,0.0,0,0.0,0.0
2014-02-22,607.12463333723,12432414,7548025278.34992,3892348693.810676,0.48432224982405125,1500595.6102644866,155207.0,0.0,0,0.0,0.0
2014-02-23,610.082323746347,12436614,7587358858.132618,3894268404.552939,0.48674255727619736,3366126.6918342495,163496.0,0.0,0,0.0,0.0
2014-02-24,542.266650753945,12441389,6746550778.823922,3873371740.776934,0.4258737734644085,6584078.83813732,215089.0,0.0,0,0.0,0.0
2014-02-25,533.707644436002,12445414,6642213018.170799,3843710390.836587,0.42132081878110145,13202079.404959444,209152.0,0.0,0,0.0,0.0
2014-02-26,587.57858829924,12450014,7315362121.847027,3851066670.055232,0.47356445164154204,2788162.5745275747,201181.0,0.0,0,0.0,0.0
2014-02-27,585.393925650058,12454714,7290914390.977208,3849992577.1911097,0.47194653911234696,3137815.6198887276,185099.0,0.0,0,0.0,0.0
2014-02-28,551.29477030976,12459239,6868713745.04972,3856608994.012725,0.43852529932664874,11192253.284105333,196530.0,0.0,0,0.0,0.0
2014-03-01,567.534235441262,12462839,7073088258.631973,3854248941.9485455,0.4550825889603692,12218573.649610657,181720.0,0.0,0,0.0,0.0
2014-03-02,558.527707156633,12466339,6962796186.4207,3852063110.63403,0.446764919222169,4977075.227075091,159492.0,0.0,0,0.0,0.0
2014-03-03,676.505732781999,12470039,8436053414.283658,3868476588.208604,0.5414352662041445,7586230.267296244,237378.0,0.0,0,0.0,0.0
2014-03-04,674.51139943308,12473764,8413696553.006449,3872567524.304677,0.5397305453188824,5016072.975983775,232482.0,0.0,0,0.0,0.0
2014-03-05,670.338851099514,12477664,8364263487.986557,3880833812.41153,0.5360220516743044,6974492.276566081,202142.0,0.0,0,0.0,0.0
2014-03-06,667.712834003507,12481989,8334384784.904507,3890297649.81554,0.5332231772089805,3944948.20335814,195769.0,0.0,0,0.0,0.0
2014-03-07,631.770295213326,12486139,7888372228.981405,4017026373.895564,0.490766122935065,172916552.57498002,180964.0,0.0,0,0.0,0.0
2014-03-08,621.524114496201,12490339,7763047385.3885145,4021961988.489191,0.4819093857317856,3604394.3457160364,171372.0,0.0,0,0.0,0.0
2014-03-09,640.578889322034,12494814,8003914588.349422,4100586418.797354,0.4876773891657704,102563722.19483039,173518.0,0.0,0,0.0,0.0
2014-03-10,628.151241165985,12498539,7850973289.5846405,4109426461.1655073,0.4765710811145915,15477676.58049162,208074.0,0.0,0,0.0,0.0
2014-03-11,633.73383823495,12502739,7923409283.371956,4116302213.4515,0.48048850359277034,5834453.9292637035,190771.0,0.0,0,0.0,0.0
2014-03-12,634.646823717125,12507289,7937711746.346791,4126800890.662423,0.4801019459340131,7357846.554390609,203508.0,0.0,0,0.0,0.0
2014-03-13,643.432100859147,12511339,8050197653.564166,4132631462.3628063,0.4866422365998537,3863680.1493554492,193732.0,0.0,0,0.0,0.0
2014-03-14,628.308590005845,12514664,7863071396.336323,4131184119.6232657,0.47460935919415315,2312701.0204216535,192305.0,0.0,0,0.0,0.0
2014-03-15,636.218650061368,12518789,7964687548.428852,4134951938.108277,0.48083940355903165,1849448.4563213782,146839.0,0.0,0,0.0,0.0
2014-03-16,634.168900970894,12523064,7941738242.469379,4138330582.743393,0.47891375207845766,2157360.696442472,140557.0,0.0,0,0.0,0.0
2014-03-17,622.760208649912,12527089,7801373059.0639,4140399565.746824,0.46927296843773325,2994797.5476934365,189494.0,0.0,0,0.0,0.0
2014-03-18,614.309513717125,12530739,7697752674.474004,4144731195.2503023,0.4615660738238103,5797066.057970658,142943.0,0.0,0,0.0,0.0
2014-03-19,610.511203474576,12534739,7652599081.950064,4147201350.3325872,0.45806629800920107,6485133.755979774,165226.0,0.0,0,0.0,0.0
2014-03-20,586.607595710111,12539164,7355569316.896992,4144942868.2079625,0.43648918395938097,6535288.1592607265,166800.0,0.0,0,0.0,0.0
2014-03-21,569.694517995324,12543814,7146142527.6256485,4160551293.5341625,0.41779060836664667,14831605.051777374,189850.0,0.0,0,0.0,0.0
2014-03-22,564.700026703682,12548064,7085892528.945024,4162751659.363574,0.41252966477275355,5168134.732313452,169615.0,0.0,0,0.0,0.0
2014-03-23,558.958861691408,12553414,7016842448.240292,4164115244.117803,0.40655426214363777,1742003.4453585292,149515.0,0.0,0,0.0,0.0
2014-03-24,585.023250518995,12558114,7346789142.039174,4168786761.9745374,0.43257024512650577,3895318.983275026,192807.0,0.0,0,0.0,0.0
2014-03-25,583.771189094097,12562039,7333356912.842953,4173980571.703646,0.43082266125712104,4276393.329205201,166921.0,0.0,0,0.0,0.0
2014-03-26,579.243850400994,12566014,7278786798.28699,4176445140.199313,0.4262168605924535,2853450.120396133,169363.0,0.0,0,0.0,0.0
2014-03-27,483.164012612507,12570339,6073535818.787692,4167819821.651271,0.31377373147966575,6169115.534139119,183147.0,0.0,0,0.0,0.0
2014-03-28,498.661328949153,12574689,6270511527.94418,4162669269.4159927,0.33615156421205944,6001038.15256287,182900.0,0.0,0,0.0,0.0
2014-03-29,489.517023547633,12579064,6157666361.040482,4162378993.197367,0.32403304285326107,2579957.1637103343,145207.0,0.0,0,0.0,0.0
2014-03-30,458.966328275862,12582564,5774973567.610158,4156068011.0750265,0.28033124958614813,4152077.5753531693,167313.0,0.0,0,0.0,0.0
2014-03-31,455.355354056108,12587064,5731587349.5838785,4147642605.47881,0.27635359063664366,3746232.713498495,170349.0,0.0,0,0.0,0.0
2014-04-01,479.008465867913,12591339,6031358361.926981,4147130268.405988,0.31240526270420343,2702097.517897985,179681.0,0.0,0,0.0,0.0
2014-04-02,439.011492524839,12596264,5529905011.101013,4141007124.120495,0.25116125578872944,2577447.80405027,179056.0,0.0,0,0.0,0.0
2014-04-03,449.441151519579,12601364,5663571907.469321,4141568568.171836,0.26873559021828836,13683792.911916224,169397.0,0.0,0,0.0,0.0
2014-04-04,449.719869736996,12606239,5669276521.769011,4140111672.7352366,0.26972839358991463,1533626.306426432,178173.0,0.0,0,0.0,0.0
2014-04-05,461.675331482174,12610514,5821963601.518176,4127488241.339292,0.29104877257168366,11413178.253747817,153924.0,0.0,0,0.0,0.0
2014-04-06,458.633480544535,12614289,5785335636.631709,4129103633.385556,0.28628105736151044,7862853.7693642,183743.0,0.0,0,0.0,0.0
2014-04-07,448.655275066394,12618064,5661161334.686798,4128067208.615642,0.27080912120939826,1953859.0881358518,158684.0,0.0,0,0.0,0.0
2014-04-08,452.803098796026,12621414,5715015733.676828,4126262749.544168,0.2779962572579859,1515867.6879044727,165204.0,0.0,0,0.0,0.0
2014-04-09,442.837984932203,12625439,5591024320.938602,4127997725.63857,0.2616741604612488,9816722.847648298,178880.0,0.0,0,0.0,0.0
2014-04-10,366.911866063413,12629314,4633845461.218517,4107178791.264351,0.11365650286828383,8105511.620000599,182889.0,0.0,0,0.0,0.0
2014-04-11,421.943528071303,12633539,5330640356.216685,4098873033.520581,0.2310730494619837,5227837.134599905,169506.0,0.0,0,0.0,0.0
2014-04-12,424.274212647575,12637564,5361792856.283559,4099360593.6763535,0.23544965209309487,1092047.140873317,132127.0,0.0,0,0.0,0.0
