Date,Open_BTC-USD,High_BTC-USD,Low_BTC-USD,Close_BTC-USD,Adj Close_BTC-USD,Volume_BTC-USD,funding_rate
2022-04-29,39768.617188,39887.269531,38235.535156,38609.824219,38609.824219,30882994649,0.0001
2022-04-30,38605.859375,38771.210938,37697.941406,37714.875,37714.875,23895713731,-9.371e-05
2022-05-01,37713.265625,38627.859375,37585.789063,38469.09375,38469.09375,27002760110,2.403e-05
2022-05-08,35502.941406,35502.941406,33878.964844,34059.265625,34059.265625,36763041910,-2.659e-05
2022-05-09,34060.015625,34222.074219,30296.953125,30296.953125,30296.953125,63355494961,0.0001
2022-05-10,30273.654297,32596.308594,29944.802734,31022.90625,31022.90625,59811038817,0.0001
2022-05-14,29285.642578,30192.802734,28702.910156,30101.265625,30101.265625,28579868620,0.0001
2022-05-15,30098.585938,31308.191406,29527.740234,31305.113281,31305.113281,25835372065,8.29e-05
2022-05-17,29862.408203,30694.490234,29570.302734,30425.857422,30425.857422,29101473475,0.0001
2022-05-19,28720.359375,30430.751953,28708.955078,30314.333984,30314.333984,33773447707,-3.41e-06
2022-05-29,29019.867188,29498.009766,28841.107422,29445.957031,29445.957031,18093886409,0.0001
2022-05-30,29443.365234,31949.630859,29303.572266,31726.390625,31726.390625,39277993274,0.0001
2022-06-01,31792.554688,31957.285156,29501.587891,29799.080078,29799.080078,41135817341,0.0001
2022-06-02,29794.890625,30604.734375,29652.705078,30467.488281,30467.488281,29083562061,-1.452e-05
2022-06-06,29910.283203,31693.291016,29894.1875,31370.671875,31370.671875,31947336829,6.036e-05
2022-06-07,31371.742188,31489.683594,29311.683594,31155.478516,31155.478516,40770974039,0.0001
2022-06-09,30215.279297,30609.310547,30020.265625,30111.998047,30111.998047,21692004719,0.0001
2022-06-15,22196.730469,22642.671875,20178.376953,22572.839844,22572.839844,54912007015,-2.077e-05
2022-06-22,20719.414063,20835.75,19848.078125,19987.029297,19987.029297,28574793478,1.78e-06
2022-06-23,19986.607422,21135.761719,19950.117188,21085.876953,21085.876953,26188097173,-8.72e-06
2022-06-29,20281.169922,20364.15625,19937.791016,20104.023438,20104.023438,23552740328,4.188e-05
2022-06-30,20108.3125,20141.160156,18729.65625,19784.726563,19784.726563,26267239923,3.24e-06
2022-07-02,19274.835938,19371.748047,19027.082031,19242.255859,19242.255859,18100418740,-2.913e-05
2022-07-05,20225.353516,20635.466797,19341.232422,20190.115234,20190.115234,26715546990,5.291e-05
2022-07-09,21716.828125,21877.138672,21445.957031,21592.207031,21592.207031,29641127858,0.0001
2022-07-11,20856.353516,20856.353516,19924.539063,19970.556641,19970.556641,24150249025,4.543e-05
2022-07-12,19970.474609,20043.445313,19308.53125,19323.914063,19323.914063,25810220018,8.003e-05
2022-07-17,21195.041016,21600.640625,20778.179688,20779.34375,20779.34375,22927802083,8.038e-05
2022-07-19,22467.849609,23666.962891,21683.40625,23389.433594,23389.433594,48765202697,0.0001
2022-07-21,23233.201172,23388.322266,22431.148438,23164.628906,23164.628906,33631012204,0.0001
2022-07-24,22465.509766,22974.001953,22306.839844,22609.164063,22609.164063,23565495303,3.77e-05
2022-07-25,22607.15625,22649.121094,21361.642578,21361.701172,21361.701172,35574561406,0.0001
2022-07-29,23845.212891,24294.787109,23481.173828,23804.632813,23804.632813,35887249746,0.0001
2022-08-02,23308.433594,23415.041016,22710.083984,22978.117188,22978.117188,28389250717,0.0001
2022-08-10,23162.898438,24127.414063,22771.519531,23947.642578,23947.642578,32837431722,-1.314e-05
2022-08-14,24429.056641,24974.914063,24206.259766,24319.333984,24319.333984,22994133555,2.396e-05
2022-08-19,23213.3125,23213.3125,20868.847656,20877.552734,20877.552734,40509610260,0.0001
2022-08-20,20872.841797,21350.806641,20856.730469,21166.060547,21166.060547,27595671000,1.07e-05
2022-08-23,21401.044922,21646.203125,20955.138672,21528.087891,21528.087891,31878280659,-3.345e-05
2022-08-29,19615.154297,20357.462891,19600.785156,20297.994141,20297.994141,32637854078,-0.00013623
2022-08-31,19799.582031,20420.990234,19799.582031,20049.763672,20049.763672,33225232872,-2.089e-05
2022-09-03,19969.71875,20037.009766,19698.355469,19832.087891,19832.087891,23613051457,-1.99e-06
2022-09-14,20184.554688,20467.201172,19793.396484,20241.089844,20241.089844,37872380889,-3.953e-05
2022-09-16,19704.005859,19870.628906,19400.076172,19772.583984,19772.583984,30123362273,8.055e-05
2022-09-17,19777.033203,20162.53125,19777.033203,20127.576172,20127.576172,24957448100,3.024e-05
2022-09-18,20127.234375,20127.234375,19387.492188,19419.505859,19419.505859,31254779144,6.428e-05
2022-09-22,18534.650391,19456.910156,18415.591797,19413.550781,19413.550781,41135767926,-0.00011779
2022-09-24,19296.990234,19310.197266,18861.974609,18937.011719,18937.011719,26149643168,2.947e-05
2022-10-02,19311.849609,19370.308594,18970.621094,19044.107422,19044.107422,20765955327,4.262e-05
2022-10-03,19044.068359,19653.542969,19025.226563,19623.580078,19623.580078,30484729489,3.996e-05
2022-10-05,20335.900391,20343.748047,19801.800781,20160.716797,20160.716797,33223790572,0.0001
2022-10-07,19957.558594,20041.085938,19395.792969,19546.849609,19546.849609,29227315390,0.0001
2022-10-09,19417.478516,19542.539063,19349.259766,19446.425781,19446.425781,16837262532,3.246e-05
2022-10-20,19138.085938,19315.199219,18971.458984,19053.740234,19053.740234,24493974420,0.0001
2022-10-22,19172.380859,19248.068359,19132.244141,19208.189453,19208.189453,16104440957,3.721e-05
2022-10-28,20287.957031,20724.980469,20086.068359,20595.351563,20595.351563,43994715910,-1.228e-05
2022-10-29,20595.103516,20988.394531,20566.484375,20818.476563,20818.476563,40369840645,2.484e-05
2022-10-30,20817.982422,20917.005859,20547.462891,20635.603516,20635.603516,31486345556,-2.515e-05
2022-11-01,20494.898438,20647.289063,20359.845703,20485.273438,20485.273438,39819303159,7.22e-06
2022-11-02,20482.958984,20742.810547,20087.134766,20159.503906,20159.503906,55552169483,4.787e-05
2022-11-04,20208.769531,21209.560547,20188.019531,21147.230469,21147.230469,64072727950,4.429e-05
2022-11-08,20600.671875,20664.607422,17603.544922,18541.271484,18541.271484,118992465607,6.515e-05
2022-11-09,18543.761719,18590.458984,15682.692383,15880.780273,15880.780273,102905151606,-0.00013884
2022-11-11,17583.251953,17650.943359,16543.482422,17034.292969,17034.292969,55871616488,-0.00019452
2022-11-14,16352.02832,17109.324219,15872.941406,16618.199219,16618.199219,49630243054,-3.809e-05
2022-11-17,16670.425781,16726.439453,16460.683594,16687.517578,16687.517578,27868914022,-4.542e-05
2022-11-19,16696.220703,16797.876953,16570.410156,16711.546875,16711.546875,16106223492,5.556e-05
2022-11-22,15782.300781,16253.047852,15656.606445,16189.769531,16189.769531,30726828760,-7.485e-05
2022-11-23,16195.588867,16638.193359,16170.50293,16610.707031,16610.707031,32958875628,9.406e-05
2022-11-29,16217.639648,16522.257813,16139.396484,16444.982422,16444.982422,23581685468,4.76e-05
2022-12-07,17089.505859,17109.376953,16750.558594,16848.126953,16848.126953,19675404389,7.887e-05
2022-12-12,17102.5,17212.564453,16899.394531,17206.4375,17206.4375,19617581341,2.406e-05
2022-12-13,17206.441406,17930.085938,17111.763672,17781.318359,17781.318359,26634741631,3.003e-05
2022-12-15,17813.644531,17846.744141,17322.589844,17364.865234,17364.865234,20964448341,0.0001
2022-12-19,16759.041016,16807.527344,16398.136719,16439.679688,16439.679688,17221074814,6.468e-05
2022-12-25,16847.505859,16860.554688,16755.253906,16841.986328,16841.986328,11656379938,5.21e-06
2022-12-30,16641.330078,16643.427734,16408.474609,16602.585938,16602.585938,15929162910,0.0001
2023-01-01,16547.914063,16630.439453,16521.234375,16625.080078,16625.080078,9244361700,0.0001
2023-01-02,16625.509766,16759.34375,16572.228516,16688.470703,16688.470703,12097775227,-1.488e-05
2023-01-04,16680.205078,16964.585938,16667.763672,16863.238281,16863.238281,18421743322,6.489e-05
2023-01-12,18117.59375,19030.087891,17995.203125,18869.587891,18869.587891,34971338710,7.549e-05
2023-01-14,19910.537109,21075.142578,19907.828125,20976.298828,20976.298828,38967784639,8.746e-05
2023-01-19,20686.746094,21163.011719,20685.380859,21086.792969,21086.792969,21152848261,0.0001
2023-01-20,21085.373047,22692.357422,20919.126953,22676.552734,22676.552734,28799154319,0.0001
2023-01-22,22777.986328,23056.730469,22387.900391,22720.416016,22720.416016,24746386230,0.0001
2023-03-03,23476.632813,23479.347656,22213.238281,22362.679688,22362.679688,26062404610,0.0001
2023-03-05,22354.144531,22613.685547,22307.142578,22435.513672,22435.513672,13317001733,1.874e-05
2023-03-08,22216.441406,22268.896484,21708.050781,21718.080078,21718.080078,22536575684,2.917e-05
2023-03-10,20367.001953,20370.595703,19628.253906,20187.244141,20187.244141,39578257695,-8.895e-05
2023-03-22,28158.720703,28803.335938,26759.996094,27307.4375,27307.4375,33382021890,2.68e-06
2023-03-26,27495.523438,28178.144531,27445.046875,27994.330078,27994.330078,13878363192,6.1e-07
2023-03-30,28350.140625,29159.902344,27720.160156,28033.5625,28033.5625,22435349951,6.987e-05
2023-04-01,28473.332031,28802.457031,28297.171875,28411.035156,28411.035156,10876469901,0.0001
2023-04-03,28183.080078,28475.623047,27276.720703,27790.220703,27790.220703,19556501327,1.759e-05
2023-04-05,28169.726563,28739.238281,27843.763672,28177.984375,28177.984375,17052315986,2.76e-05
2023-04-06,28175.226563,28178.384766,27738.759766,28044.140625,28044.140625,13837809380,1.442e-05
2023-04-08,27920.513672,28159.863281,27883.386719,27947.794922,27947.794922,9373255556,2.68e-06
2023-04-10,28336.027344,29771.464844,28189.271484,29652.980469,29652.980469,19282400094,0.0001
2023-04-22,27265.894531,27872.142578,27169.570313,27817.5,27817.5,13125734602,0.0001
2023-04-24,27591.730469,27979.982422,27070.849609,27525.339844,27525.339844,17703288330,4.679e-05
2023-05-04,29031.304688,29353.185547,28694.039063,28847.710938,28847.710938,15548678514,0.0001
2023-05-07,28901.623047,29157.517578,28441.367188,28454.978516,28454.978516,11301355486,4.321e-05
2023-05-08,28450.457031,28663.271484,27310.134766,27694.273438,27694.273438,19122903752,7.2e-06
2023-05-13,26807.769531,27030.482422,26710.873047,26784.078125,26784.078125,9999171605,-1e-07
2023-05-18,27401.650391,27466.527344,26415.101563,26832.208984,26832.208984,15222938600,0.0001
2023-05-19,26826.753906,27128.619141,26700.210938,26890.128906,26890.128906,11258983301,2.716e-05
2023-05-24,27224.603516,27224.603516,26106.576172,26334.818359,26334.818359,16299104428,0.0001
2023-05-25,26329.460938,26591.519531,25890.59375,26476.207031,26476.207031,13851122697,5.82e-05
2023-05-26,26474.181641,26916.669922,26343.949219,26719.291016,26719.291016,12711619225,0.0001
2023-05-29,28075.591797,28432.039063,27563.876953,27745.884766,27745.884766,15181308984,0.0001
2023-06-02,26824.556641,27303.861328,26574.644531,27249.589844,27249.589844,14837415000,4.77e-05
2023-06-03,27252.324219,27317.052734,26958.003906,27075.128906,27075.128906,8385597470,7.42e-05
2023-06-04,27075.123047,27407.019531,26968.224609,27119.066406,27119.066406,9360912318,4.85e-05
2023-06-06,25732.109375,27313.820313,25434.867188,27238.783203,27238.783203,21929670693,-7.157e-05
2023-06-07,27235.650391,27332.181641,26146.988281,26345.998047,26345.998047,19530045082,0.0001
2023-06-09,26505.923828,26770.289063,26339.314453,26480.375,26480.375,11015551640,6.588e-05
2023-06-10,26481.761719,26531.044922,25501.835938,25851.240234,25851.240234,19872933189,8.702e-05
2023-06-12,25934.285156,26087.919922,25675.197266,25902.5,25902.5,11677889997,8.66e-05
2023-06-13,25902.941406,26376.351563,25728.365234,25918.728516,25918.728516,14143474486,0.0001
2023-06-14,25920.257813,26041.800781,24902.152344,25124.675781,25124.675781,14265717766,2.438e-05
2023-06-15,25121.673828,25735.308594,24797.167969,25576.394531,25576.394531,15837384409,-3.265e-05
2023-06-16,25575.283203,26463.173828,25245.357422,26327.462891,26327.462891,16324646965,3.971e-05
2023-06-17,26328.679688,26769.394531,26174.492188,26510.675781,26510.675781,11090276850,9.868e-05
2023-06-18,26510.457031,26675.925781,26325.890625,26336.212891,26336.212891,9565695129,3.706e-05
2023-06-19,26335.441406,26984.611328,26312.832031,26851.029297,26851.029297,12826986222,7.04e-05
2023-06-21,28311.310547,30737.330078,28283.410156,30027.296875,30027.296875,33346760979,6.295e-05
2023-06-22,29995.935547,30495.998047,29679.158203,29912.28125,29912.28125,20653160491,0.0001
2023-06-23,29896.382813,31389.539063,29845.214844,30695.46875,30695.46875,24115570085,0.0001
2023-06-24,30708.738281,30804.148438,30290.146484,30548.695313,30548.695313,12147822496,0.0001
2023-06-25,30545.150391,31041.271484,30327.943359,30480.261719,30480.261719,12703464114,0.0001
2023-06-26,30480.523438,30636.029297,29955.744141,30271.130859,30271.130859,16493186997,0.0001
2023-06-27,30274.320313,31006.787109,30236.650391,30688.164063,30688.164063,16428827944,0.0001
2023-06-28,30696.560547,30703.279297,29921.822266,30086.246094,30086.246094,14571500779,0.0001
2023-06-29,30086.1875,30796.25,30057.203125,30445.351563,30445.351563,13180860821,6.574e-05
2023-06-30,30441.353516,31256.863281,29600.275391,30477.251953,30477.251953,26387306197,0.0001
2023-07-01,30471.847656,30641.289063,30328.865234,30590.078125,30590.078125,9086606733,0.0001
2023-07-02,30587.269531,30766.140625,30264.019531,30620.769531,30620.769531,10533418042,0.0001
2023-07-03,30624.515625,31375.613281,30586.513672,31156.439453,31156.439453,15271884873,0.0001
2023-07-05,30778.724609,30877.330078,30225.613281,30514.166016,30514.166016,12481622280,0.0001
2023-07-06,30507.150391,31460.052734,29892.226563,29909.337891,29909.337891,21129219509,0.0001
2023-07-07,29907.998047,30434.644531,29777.285156,30342.265625,30342.265625,13384770155,6.98e-06
2023-07-08,30346.921875,30374.4375,30080.160156,30292.541016,30292.541016,7509378699,3.757e-05
2023-07-09,30291.611328,30427.589844,30085.591797,30171.234375,30171.234375,7903327692,5.707e-05
2023-07-10,30172.423828,31026.083984,29985.394531,30414.470703,30414.470703,14828209155,-2.182e-05
2023-07-11,30417.632813,30788.314453,30358.097656,30620.951172,30620.951172,12151839152,8.01e-05
2023-07-12,30622.246094,30959.964844,30228.835938,30391.646484,30391.646484,14805659717,7.041e-05
2023-07-13,30387.488281,31814.515625,30268.351563,31476.048828,31476.048828,23686079548,-1.135e-05
2023-07-14,31474.720703,31582.253906,29966.386719,30334.068359,30334.068359,20917902660,0.0001
2023-07-15,30331.783203,30407.78125,30263.462891,30295.806641,30295.806641,8011667756,-7.313e-05
2023-07-17,30249.626953,30336.400391,29685.783203,30145.888672,30145.888672,13240156074,2.785e-05
2023-07-18,30147.070313,30233.65625,29556.427734,29856.5625,29856.5625,13138897269,3.983e-05
2023-07-19,29862.046875,30184.181641,29794.269531,29913.923828,29913.923828,12128602812,0.0001
2023-07-20,29915.25,30195.53125,29638.095703,29792.015625,29792.015625,14655207121,2.652e-05
2023-07-22,29908.697266,29991.615234,29664.121094,29771.802734,29771.802734,7873300598,2.195e-05
2023-07-23,29790.111328,30330.640625,29741.527344,30084.539063,30084.539063,9220145050,2.908e-05
2023-07-24,30081.662109,30093.394531,28934.294922,29176.916016,29176.916016,15395817395,0.0001
2023-07-25,29178.970703,29353.160156,29062.433594,29227.390625,29227.390625,10266772793,7.702e-05
2023-07-26,29225.759766,29675.552734,29113.912109,29354.972656,29354.972656,13497554655,9.451e-05
2023-07-27,29353.798828,29560.966797,29099.351563,29210.689453,29210.689453,10770779217,3.136e-05
2023-07-28,29212.164063,29521.513672,29125.845703,29319.246094,29319.246094,11218474952,4.373e-05
2023-07-29,29319.445313,29396.84375,29264.166016,29356.917969,29356.917969,6481775959,0.0001
2023-07-30,29357.09375,29443.169922,29059.501953,29275.308594,29275.308594,8678454527,8.151e-05
2023-07-31,29278.314453,29489.873047,29131.578125,29230.111328,29230.111328,11656781982,2.369e-05
2023-08-01,29230.873047,29675.732422,28657.023438,29675.732422,29675.732422,18272392391,6.3e-05
2023-08-02,29704.146484,29987.998047,28946.509766,29151.958984,29151.958984,19212655598,0.0001
2023-08-03,29161.8125,29375.707031,28959.488281,29178.679688,29178.679688,12780357746,0.0001
2023-08-04,29174.382813,29302.078125,28885.335938,29074.091797,29074.091797,12036639988,8.116e-05
2023-08-05,29075.388672,29102.464844,28957.796875,29042.126953,29042.126953,6598366353,4.181e-05
2023-08-06,29043.701172,29160.822266,28963.833984,29041.855469,29041.855469,7269806994,0.0001
2023-08-07,29038.513672,29244.28125,28724.140625,29180.578125,29180.578125,13618163710,0.0001
2023-08-08,29180.019531,30176.796875,29113.814453,29765.492188,29765.492188,17570561357,0.0001
2023-08-09,29766.695313,30093.435547,29376.800781,29561.494141,29561.494141,18379521213,8.11e-05
2023-08-11,29424.902344,29517.773438,29253.517578,29397.714844,29397.714844,10195168197,0.0001
2023-08-12,29399.787109,29465.113281,29357.587891,29415.964844,29415.964844,6194358008,0.0001
2023-08-13,29416.59375,29441.433594,29265.806641,29282.914063,29282.914063,7329897180,0.0001
2023-08-16,29169.074219,29221.976563,28701.779297,28701.779297,28701.779297,14949271904,0.0001
2023-08-17,28699.802734,28745.947266,25409.111328,26664.550781,26664.550781,31120851211,0.0001
2023-08-18,26636.078125,26808.195313,25668.921875,26049.556641,26049.556641,24026236529,0.0001
2023-08-19,26047.832031,26249.449219,25802.408203,26096.205078,26096.205078,10631443812,-2.74e-06
2023-08-20,26096.861328,26260.681641,26004.314453,26189.583984,26189.583984,9036580420,-3.069e-05
2023-08-21,26188.691406,26220.201172,25846.087891,26124.140625,26124.140625,13371557893,-2.797e-05
2023-08-22,26130.748047,26135.507813,25520.728516,26031.65625,26031.65625,14503820706,-3.08e-06
2023-08-23,26040.474609,26786.898438,25804.998047,26431.640625,26431.640625,16985265785,7.39e-06
2023-08-24,26431.519531,26554.910156,25914.925781,26162.373047,26162.373047,12871532023,-2.822e-05
2023-08-25,26163.679688,26248.103516,25786.8125,26047.667969,26047.667969,12406045118,-6.59e-06
2023-08-26,26047.234375,26107.384766,25983.878906,26008.462891,26008.462891,6034817316,3.82e-05
2023-08-27,26008.242188,26165.373047,25965.097656,26089.693359,26089.693359,6913768611,9.9e-07
2023-08-28,26089.615234,26198.578125,25880.599609,26106.150391,26106.150391,11002805166,-3.95e-06
2023-08-29,26102.486328,28089.337891,25912.628906,27727.392578,27727.392578,29368391712,8.24e-06
2023-08-30,27726.083984,27760.160156,27069.207031,27297.265625,27297.265625,16343655235,4.868e-05
2023-08-31,27301.929688,27456.078125,25752.929688,25931.472656,25931.472656,20181001451,2.909e-05
2023-09-01,25934.021484,26125.869141,25362.609375,25800.724609,25800.724609,17202862221,2.583e-05
2023-09-02,25800.910156,25970.285156,25753.09375,25868.798828,25868.798828,10100387473,4.998e-05
2023-09-03,25869.472656,26087.148438,25817.03125,25969.566406,25969.566406,8962524523,4.839e-05
2023-09-04,25968.169922,26081.525391,25657.025391,25812.416016,25812.416016,10680635106,2.69e-05
2023-09-05,25814.957031,25858.375,25589.988281,25779.982422,25779.982422,11094740040,5.3e-07
2023-09-06,25783.931641,25953.015625,25404.359375,25753.236328,25753.236328,12752705327,1.737e-05
2023-09-07,25748.3125,26409.302734,25608.201172,26240.195313,26240.195313,11088307100,3.83e-05
2023-09-08,26245.208984,26414.005859,25677.480469,25905.654297,25905.654297,10817356400,-1.525e-05
2023-09-09,25905.425781,25921.976563,25810.494141,25895.677734,25895.677734,5481314132,-5.057e-05
2023-09-10,25895.210938,25978.130859,25640.261719,25832.226563,25832.226563,7899553047,-7.3e-07
2023-09-11,25831.714844,25883.947266,24930.296875,25162.654297,25162.654297,14600006467,-3e-06
2023-09-12,25160.658203,26451.939453,25133.078125,25833.34375,25833.34375,18657279324,2.73e-05
2023-09-13,25837.554688,26376.113281,25781.123047,26228.324219,26228.324219,13072077070,2.342e-05
2023-09-14,26228.277344,26774.623047,26171.451172,26539.673828,26539.673828,13811359124,4.61e-06
2023-09-15,26533.818359,26840.498047,26240.701172,26608.693359,26608.693359,11479735788,-2.641e-05
2023-09-16,26606.199219,26754.769531,26473.890625,26568.28125,26568.28125,7402031417,-1.381e-05
2023-09-17,26567.927734,26617.998047,26445.074219,26534.1875,26534.1875,6774210670,8.97e-06
2023-09-18,26532.994141,27414.734375,26415.515625,26754.28125,26754.28125,15615339655,-5.08e-06
2023-09-19,26760.851563,27488.763672,26681.605469,27211.117188,27211.117188,13807690550,2.468e-05
2023-09-20,27210.228516,27379.505859,26864.082031,27132.007813,27132.007813,13281116604,-2.614e-05
2023-09-22,26564.056641,26726.078125,26495.533203,26579.568359,26579.568359,10578746709,-6.2e-07
2023-09-23,26578.556641,26634.185547,26520.519531,26579.390625,26579.390625,7404700301,6.676e-05
2023-09-24,26579.373047,26716.058594,26221.050781,26256.826172,26256.826172,8192867686,-1.392e-05
2023-09-25,26253.775391,26421.507813,26011.46875,26298.480469,26298.480469,11997833257,-1.26e-05
2023-09-26,26294.757813,26389.884766,26090.712891,26217.25,26217.25,9985498161,-3.91e-05
2023-09-27,26209.498047,26817.841797,26111.464844,26352.716797,26352.716797,11718380997,9.944e-05
2023-09-28,26355.8125,27259.5,26327.322266,27021.546875,27021.546875,14079002707,6.74e-06
2023-09-29,27024.841797,27225.9375,26721.763672,26911.720703,26911.720703,10396435377,-3.894e-05
2023-09-30,26911.689453,27091.794922,26888.96875,26967.916016,26967.916016,5331172801,6.43e-06
2023-10-01,26967.396484,28047.238281,26965.09375,27983.75,27983.75,9503917434,2.95e-06
2023-10-02,27976.798828,28494.458984,27347.787109,27530.785156,27530.785156,19793041322,5.831e-05
2023-10-03,27508.251953,27667.191406,27216.001953,27429.978516,27429.978516,11407814187,4.172e-05
2023-10-04,27429.074219,27826.658203,27248.105469,27799.394531,27799.394531,11143355314,6.031e-05
2023-10-05,27798.646484,28091.861328,27375.601563,27415.912109,27415.912109,11877253670,-3.807e-05
2023-10-06,27412.123047,28252.537109,27215.552734,27946.597656,27946.597656,13492391599,-1.106e-05
