Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity,realized_volatility,exchange_netflow_proxy,funding_rate_proxy,macro_interaction_proxy
2016-12-23,910.9325,659615,2.33583246481625e+18,4939825.0,207381089,1.33210066697455e+21,100.48771495,4464049.571428572,107.93,42.099998,14.91,225.710007,118.050003,26.629999,2.28035831,4,0.02293353732742084,0.003180690212307642,0.0017534954547552045,24360.88105551
2016-12-24,910.2475,550808,2.12053858120324e+18,4938112.5,207673813,1.33210066697455e+21,83.58322018,4461529.857142857,107.93,42.099998,14.91,225.710007,118.050003,26.629999,2.28035831,4,0.023181414315121836,0.0026522746996512267,0.0015918756245497422,24360.88105551
2016-12-25,870.13125,470720,2.53271504846342e+18,4936050.0,207904942,1.33210066697455e+21,61.93750723,4459010.142857143,107.93,42.099998,14.91,225.710007,118.050003,26.629999,2.28035831,4,0.027265925091707707,0.002264111643868475,0.0019012940322413394,24360.88105551
2016-12-26,905.45625,589996,2.19400453176192e+18,4934275.0,208200668,1.33210066697455e+21,87.97239373,4456490.428571428,107.93,42.099998,14.91,225.710007,118.050003,26.629999,2.28035831,4,0.028424637886441468,0.0028337853363659717,0.001647026074046577,24360.88105551
2016-12-27,900.36625,647665,2.39079272949873e+18,4932325.0,208560312,1.33210066697455e+21,99.53217417,4453970.714285715,108.559998,42.18,15.13,226.270004,117.669998,26.620001,2.28035831,4,0.02876755679905093,0.003105408664712776,0.001794753796594568,24563.87118169999
2016-12-28,948.89875,660594,2.55662939012373e+18,4930275.0,208932862,1.36446128983913e+21,104.35263976,4451451.0,108.860001,41.790001,15.2,224.399994,118.529999,26.690001,2.28035831,4,0.030769385108843854,0.003161752505931786,0.0018737280486903051,24428.18357123999
2016-12-29,971.645,654644,2.34828176137166e+18,4928400.0,209305862,1.36446128983913e+21,107.23074067,4451686.714285715,110.290001,41.650002,15.32,224.350006,118.949997,26.540001,2.28035831,4,0.030507395350295872,0.0031276907093982873,0.0017210321603543053,24743.56238609001
2016-12-30,954.84375,642256,2.48075252168128e+18,4926437.5,209659034,1.36446128983913e+21,100.318724,4451922.428571428,109.610001,41.540001,15.11,223.52999900000003,119.129997,26.459999,2.28035831,4,0.0315212396464542,0.003063335682449057,0.0018181186525077313,24501.123413920002
2016-12-31,952.455,571936,2.34702375490977e+18,4924587.5,209964739,1.36446128983913e+21,82.32831226,4452158.142857143,109.610001,41.540001,15.11,223.52999900000003,119.129997,26.459999,2.28035831,4,0.03185948440509738,0.0027239621410907475,0.0017201101800304532,24501.123413920002
2017-01-01,964.325,463375,2.44799900190802e+18,4922637.5,210176230,1.36446128983913e+21,65.07949883,4452393.857142857,109.610001,41.540001,15.11,223.52999900000003,119.129997,26.459999,2.4151263430000003,6,0.03171381137278186,0.0022046974579380363,0.0017941139262343158,24501.123413920002
2017-01-02,1009.97375,703943,2.50649119154782e+18,4920650.0,210525354,1.36446128983913e+21,112.88414659,4452629.571428572,109.610001,41.540001,15.11,223.52999900000003,119.129997,26.459999,2.4151263430000003,6,0.032593620553533056,0.0033437445258968665,0.00183698226561146,24501.123413920002
2017-01-03,1028.33375,654405,2.59231996308682e+18,4918600.0,210886882,1.36446128983913e+21,117.50869676,4452865.285714285,110.470001,42.080002,15.44,225.240005,119.639999,26.700001,2.4151263430000003,6,0.03209802417943683,0.0031031090876482304,0.0018998853118013003,24882.263577590005
2017-01-04,1047.09999,696039,2.42338588827427e+18,4916687.5,211279286,1.36446128983913e+21,193.3374362,4453101.0,110.860001,42.02,15.58,226.580002,120.099998,26.5,2.4151263430000003,6,0.03209402900095723,0.0032944024621514483,0.0017760752220094037,25118.659248300002
2017-01-05,1140.385,650948,2.19955301366171e+18,4914937.5,211629495,1.36446128983913e+21,114.99194252,4453016.428571428,112.580002,41.869999,15.76,226.399994,121.980003,26.219999,2.4151263430000003,6,0.036200561849954974,0.003075885050899923,0.0016120303522286347,25488.111777319984
2017-01-06,985.93875,716986,2.53916348032849e+18,4912925.0,212028289,1.36446128983913e+21,127.77072194,4452931.857142857,111.75,41.91,15.64,227.210007,120.860001,26.41,2.4151263430000003,6,0.05423150569668839,0.0033815582033018244,0.0018609274585047828,25390.71828225
2017-01-07,837.83625,645658,2.20066685363767e+18,4911200.0,212358731,1.36446128983913e+21,106.3384173,4452847.285714285,111.75,41.91,15.64,227.210007,120.860001,26.41,2.4151263430000003,6,0.07053866009234908,0.0030404118397185185,0.0016128466743802812,25390.71828225
2017-01-08,923.52375,597135,2.61298131303405e+18,4909112.5,212662586,1.36446128983913e+21,91.2413482,4452762.714285715,111.75,41.91,15.64,227.210007,120.860001,26.41,2.4151263430000003,6,0.07461272458958967,0.0028078987057930348,0.0019150278080385266,25390.71828225
2017-01-09,889.33875,611249,2.14840965357772e+18,4907412.5,212990463,1.36446128983913e+21,102.04592665,4452678.142857143,112.669998,41.25,15.7,226.460007,121.830002,26.34,2.4151263430000003,6,0.07464844712792947,0.002869842111193495,0.0015745478963577028,25515.248535769988
2017-01-10,905.22625,701226,2.54344654870949e+18,4905412.5,213362597,1.44697419338259e+21,119.94087094,4452593.571428572,113.150002,40.900002,15.91,226.460007,121.75,26.35,2.4151263430000003,6,0.07480425657112477,0.003286546048181069,0.0017577691159533938,25623.950244970012
2017-01-11,910.60625,638056,2.54933788864173e+18,4903500.0,213706196,1.44697419338259e+21,111.82087465,4452509.0,113.5,41.349998,15.87,227.100006,122.160004,26.290001,2.4151263430000003,6,0.07332933413508864,0.002985669166091937,0.0017618406052440684,25775.850681
2017-01-12,772.66125,623422,2.88907726811545e+18,4901350.0,214047146,1.44697419338259e+21,105.50392824,4453687.428571428,113.910004,41.139999,15.91,226.52999900000003,121.889999,26.190001,2.4151263430000003,6,0.08444271666355807,0.002912545257669542,0.001996633582912531,25804.03309221
2017-01-13,784.89375,590708,2.50007059767081e+18,4899475.0,214374504,1.44697419338259e+21,96.9954013,4454865.857142857,114.209999,41.049999,15.94,227.050003,121.309998,26.16,2.4151263430000003,6,0.08487394510778565,0.002755495588225361,0.0017277921120530822,25931.380615579998
2017-01-14,820.68875,592751,2.88275258023265e+18,4897325.0,214669193,1.44697419338259e+21,86.85666196,4456044.285714285,114.209999,41.049999,15.94,227.050003,121.309998,26.16,2.4151263430000003,6,0.08628640255754717,0.0027612299264571233,0.00199226260801075,25931.380615579998
2017-01-15,821.19625,551601,2.79387092639573e+18,4895237.5,214947644,1.44697419338259e+21,82.22432059,4457222.714285715,114.209999,41.049999,15.94,227.050003,121.309998,26.16,2.4151263430000003,6,0.08610201777830942,0.002566210960656075,0.0019308367344579248,25931.380615579998
2017-01-16,830.74,632222,2.81996192997518e+18,4893125.0,215272414,1.44697419338259e+21,103.64270285,4458401.142857143,114.209999,41.049999,15.94,227.050003,121.309998,26.16,2.4151263430000003,6,0.08480213510769091,0.002936846334616752,0.001948868157339391,25931.380615579998
2017-01-17,848.58125,656970,2.64122647621217e+18,4891150.0,215626417,1.44697419338259e+21,109.39305302,4459579.571428572,115.849998,41.32,16.280001000000002,226.25,122.580002,25.92,2.4151263430000003,6,0.08490025281571671,0.0030467973689884205,0.001825344562668238,26211.0620475
2017-01-18,890.29375,649905,2.51106169891467e+18,4889275.0,215979462,1.44697419338259e+21,107.93626344,4460758.0,114.870003,41.169998,16.190001000000002,226.75,121.010002,26.16,2.4151263430000003,6,0.08612918947368434,0.003009105560231463,0.0017353880327641254,26046.77318025
2017-01-19,888.0625,685636,2.91027267487252e+18,4887100.0,216342854,1.44697419338259e+21,112.3957332,4459626.571428572,114.769997,40.860001,16.120001000000002,225.910004,120.18,26.120001,2.4151263430000003,6,0.08160550386429616,0.0031692102943229176,0.002011281671906794,25927.690481349986
2017-01-20,896.16375,663079,3.17020950036875e+18,4884737.5,216704027,1.44697419338259e+21,104.84963495,4458495.142857143,115.050003,41.119999,16.190001000000002,226.740005,119.940002,26.030001,2.4151263430000003,6,0.07300863058355905,0.0030598370006294346,0.002190923317683887,26086.438255470017
2017-01-21,920.58875,637014,3.02193832718623e+18,4882475.0,217027288,1.44697419338259e+21,94.58963263,4457363.714285715,115.050003,41.119999,16.190001000000002,226.740005,119.940002,26.030001,2.4151263430000003,6,0.057872029309761285,0.0029351792849201526,0.0020884535059480557,26086.438255470017
2017-01-22,934.7775,564635,2.96878042531272e+18,4880300.0,217313168,1.68776436029854e+21,87.11486550000002,4456232.285714285,115.050003,41.119999,16.190001000000002,226.740005,119.940002,26.030001,2.4151263430000003,6,0.05182421252928369,0.0025982548834776547,0.0017590017274612833,26086.438255470017
2017-01-23,920.365,620370,2.68479668158888e+18,4878575.0,217599507,1.68776436029854e+21,109.01172711,4455100.857142857,115.790001,40.610001,16.290001,226.149994,121.139999,25.889999,2.4151263430000003,6,0.05088447269800251,0.0028509715327617907,0.0015907414238288454,26185.908031409996
2017-01-24,912.2125,723319,2.89133657197942e+18,4876712.5,217964599,1.68776436029854e+21,143.1652105,4453969.428571428,115.269997,41.060001,16.219998999999998,227.600006,120.309998,25.9,2.4151263430000003,6,0.05076749001980967,0.003318515957722107,0.0017131162619573187,26235.452008819982
2017-01-25,898.55,711259,2.93476280134536e+18,4874850.0,218328940,1.68776436029854e+21,135.00808277,4452838.0,114.32,41.34,16.1,229.570007,118.800003,25.809999,2.4151263430000003,6,0.050906808337384445,0.003257740361859495,0.0017388462929897658,26244.44320024
2017-01-26,901.05,721017,3.00596906566017e+18,4872912.5,218698077,1.68776436029854e+21,123.55631958,4452987.0,113.260002,41.349998,15.93,229.330002,119.199997,25.98,2.4151263430000003,6,0.019685049686797667,0.0032968602645737943,0.001781035988417518,25973.916485180005
2017-01-27,912.84375,662277,3.37243401644081e+18,4870787.5,219025046,1.68776436029854e+21,114.04371837,4453136.0,113.489998,40.93,16.219998999999998,228.970001,119.629997,25.99,2.4151263430000003,6,0.019648329746365243,0.00302375007833579,0.0019981663884905574,25985.804955549997
2017-01-28,919.795,661087,2.92954416769873e+18,4868887.5,219338626,1.68776436029854e+21,122.5350693,4453285.0,113.489998,40.93,16.219998999999998,228.970001,119.629997,25.99,2.4151263430000003,6,0.01707026492569084,0.0030140017381161126,0.0017357542537398633,25985.804955549997
2017-01-29,920.82875,644540,3.23954540738873e+18,4866800.0,219637605,1.68776436029854e+21,119.8377983,4453434.0,113.489998,40.93,16.219998999999998,228.970001,119.629997,25.99,2.4151263430000003,6,0.017053663513751937,0.0029345612287112674,0.0019194299178208166,25985.804955549997
2017-01-30,916.91125,644863,2.82793125460182e+18,4865000.0,219944444,1.68776436029854e+21,135.15608339,4453583.0,113.970001,40.139999,16.23,227.550003,119.269997,25.940001,2.4151263430000003,6,0.01733452595563968,0.0029319358483090394,0.0016755486258174107,25933.874069460002
2017-01-31,921.35125,677350,2.80984008729779e+18,4863187.5,220323536,1.68776436029854e+21,145.66158893,4453732.0,115.550003,40.139999,16.629998999999998,227.52999900000003,120.099998,25.73,2.4151263430000003,6,0.016848558982417047,0.0030743424524559194,0.0016648296133002665,26291.09206704
2017-02-01,973.065,790447,3.7579816441762703e+18,4860787.5,220753356,1.68776436029854e+21,154.9165724,4453881.0,115.199997,39.849998,16.610001,227.619995,119.099998,25.75,2.528093283,5,0.018163686617960906,0.0035806794257750717,0.002226603270323554,26221.82274114001
2017-02-02,982.8275,639727,3.05998042111982e+18,4858825.0,221067475,1.68776436029854e+21,142.30055361,4454217.428571428,115.839996,40.110001,16.559998999999998,227.770004,119.050003,25.790001,2.528093283,5,0.018001104609985025,0.0028938087794235672,0.0018130377042554421,26384.876352279985
2017-02-03,1020.09,715688,2.90509784303501e+18,4856962.5,221476453,1.68776436029854e+21,162.42120704,4454553.857142857,116.129997,40.48,16.57,229.339996,119.0,25.780001,2.528093283,5,0.019711038575055757,0.003231440590210283,0.0017212698119310579,26633.253047460013
2017-02-04,1011.215,655210,2.8061426371661e+18,4855162.5,221824301,1.81320877809986e+21,138.64644801,4454890.285714285,116.129997,40.48,16.57,229.339996,119.0,25.780001,2.528093283,5,0.01955794379398131,0.002953734090657633,0.0015476114339721973,26633.253047460013
2017-02-05,1029.40124,689322,3.34187478373318e+18,4853175.0,222179037,1.81320877809986e+21,136.17869567,4455226.714285715,116.129997,40.48,16.57,229.339996,119.0,25.780001,2.528093283,5,0.019654836069189434,0.003102551929775445,0.001843072250750559,26633.253047460013
2017-02-06,1019.3125,619102,2.63186670919532e+18,4851612.5,222462445,1.81320877809986e+21,154.93020175,4455563.142857143,117.699997,40.080002,16.82,228.929993,119.720001,25.799999,2.528093283,5,0.019209269327064175,0.002782950623418708,0.0014514967834831282,26945.05948931002
2017-02-07,1029.40875,717402,3.2154377626903e+18,4849725.0,222872799,1.81320877809986e+21,170.75671139,4455899.571428572,117.459999,39.509998,16.790001,228.940002,120.599998,25.93,2.528093283,5,0.01863875009084574,0.003218885405571633,0.001773341162654141,26891.292405979995
2017-02-08,1067.70875,665653,3.02938058981976e+18,4847900.0,223234302,1.81320877809986e+21,157.14493504,4456236.0,118.190002,39.57,16.84,229.240005,122.239998,25.9,2.528093283,5,0.018690432574181258,0.0029818580479625393,0.0016707290558092155,27093.87664943001
2017-02-09,1072.205,758508,3.50476689006298e+18,4845787.5,223644272,1.81320877809986e+21,174.18568718,4456013.142857143,117.290001,39.939999,16.75,230.600006,120.830002,26.0,2.528093283,5,0.018638315158769077,0.003391582503843425,0.0019329086271773828,27047.07493434001
2017-02-10,974.95875,658320,3.09953822802381e+18,4843950.0,223997281,1.81320877809986e+21,139.77915541,4455790.285714285,117.599998,40.290001,17.02,231.50999500000003,120.760002,26.030001,2.528093283,5,0.03423613581815908,0.0029389642457311794,0.0017094215875526207,27225.574948980015
2017-02-11,997.2275,628942,2.91894168922208e+18,4842212.5,224309585,1.81320877809986e+21,117.08000976,4455567.428571428,117.599998,40.290001,17.02,231.50999500000003,120.760002,26.030001,2.528093283,5,0.03456636521251171,0.0028039015809333337,0.0016098210666512245,27225.574948980015
2017-02-12,1004.71375,568387,2.93081059567715e+18,4840462.5,224587623,1.81320877809986e+21,102.51055926,4455344.571428572,117.599998,40.290001,17.02,231.50999500000003,120.760002,26.030001,2.528093283,5,0.03454232224784632,0.0025308028661935656,0.0016163668690973765,27225.574948980015
2017-02-13,1004.85375,669483,3.44788883376432e+18,4838425.0,224928017,1.81320877809986e+21,136.77242215,4455121.714285715,116.800003,40.34,16.889999,232.770004,120.379997,26.09,2.528093283,5,0.03445940685095458,0.0029764322334287063,0.0019015398973401796,27187.537165510013
2017-02-14,994.58,675327,3.53623314868013e+18,4836312.5,225295153,1.81320877809986e+21,140.99131586,4454898.857142857,116.93,40.48,17.01,233.699997,119.510002,26.15,2.528093283,5,0.03475241618576507,0.0029975212116525205,0.0019502625353412981,27326.54064921
2017-02-15,1003.59,630934,2.9743676849967e+18,4834575.0,225638714,1.81320877809986e+21,134.04888989,4454676.0,117.449997,40.330002,17.040001,234.919998,118.959999,26.1,2.528093283,5,0.03180380539916606,0.0027962134192982503,0.0016403889728096668,27591.353060340003
2017-02-16,1018.41125,670715,3.07617016451973e+18,4832687.5,225971207,1.81320877809986e+21,169.87720101,4456679.714285715,118.080002,39.75,17.15,234.720001,119.610001,25.950001,2.528093283,5,0.03191615407660495,0.002968143636104931,0.0016965339025897404,27715.73818752
2017-02-17,1038.86625,695635,3.17067960780386e+18,4830800.0,226349593,1.81320877809986e+21,165.84442388,4458683.428571428,117.68,39.529999,17.059998999999998,235.089996,120.32,26.08,2.528093283,5,0.03078412172017902,0.0030732770082780754,0.0017486566611080235,27665.390729280003
2017-02-18,1058.315,689407,3.2486647109199e+18,4828912.5,226689403,1.89313526505498e+21,152.22901802,4460687.142857143,117.68,39.529999,17.059998999999998,235.089996,120.32,26.08,2.528093283,5,0.03096275904154843,0.0030411964162259495,0.0017160235567348925,27665.390729280003
2017-02-19,1052.84375,597225,2.9359086813111e+18,4827237.5,226994888,1.89313526505498e+21,129.44377921,4462690.857142857,117.68,39.529999,17.059998999999998,235.089996,120.32,26.08,2.528093283,5,0.03073956284288931,0.002631006386364084,0.0015508182302154917,27665.390729280003
2017-02-20,1046.66249,657670,3.25575796820907e+18,4825387.5,227327956,1.89313526505498e+21,159.91401438,4464694.571428572,117.68,39.529999,17.059998999999998,235.089996,120.32,26.08,2.528093283,5,0.030644084974599188,0.002893044971556424,0.0017197703874131346,27665.390729280003
2017-02-21,1079.5825,645613,3.01357295457005e+18,4823662.5,227660632,1.89313526505498e+21,165.81707207,4466698.285714285,117.75,39.830002,17.030001000000002,236.490005,120.110001,26.200001,2.528093283,5,0.031571592106055105,0.0028358570136974757,0.0015918423845337488,27846.69808875
2017-02-22,1112.86375,634519,3.05212409988185e+18,4821950.0,227995802,1.89313526505498e+21,182.03570523,4468702.0,117.910004,39.16,17.110001,236.27999900000003,120.309998,26.139999,2.528093283,5,0.031113396259654202,0.002783029312092334,0.0016122060352582416,27859.77562721
2017-02-23,1122.515,700610,3.27052978633658e+18,4820062.5,228384305,1.89313526505498e+21,211.65472424,4467175.714285715,118.940002,39.360001,17.24,236.440002,120.669998,26.08,2.528093283,5,0.031149559365845406,0.0030676801542908125,0.0017275732203116496,28122.174310760005
2017-02-24,1193.501,766808,3.53059481709756e+18,4818025.0,228796317,1.89313526505498e+21,226.7099144,4465649.428571428,119.699997,38.939999,17.4,236.740005,122.010002,26.129999,2.528093283,5,0.018734063947928304,0.00335148751542185,0.0018649458822452528,28337.777888279983
2017-02-25,1182.429,744952,3.6268207232242493e+18,4815937.5,229167576,1.89313526505498e+21,191.30417997,4464123.142857143,119.699997,38.939999,17.4,236.740005,122.010002,26.129999,2.528093283,5,0.01958901629334579,0.0032506867376386616,0.0019157747415998402,28337.777888279983
2017-02-26,1139.848,657108,3.9565813521326495e+18,4813712.5,229473108,1.89313526505498e+21,161.17260121,4462596.857142857,119.699997,38.939999,17.4,236.740005,122.010002,26.129999,2.528093283,5,0.02355505892525254,0.00286355122710065,0.002089962310230243,28337.777888279983
2017-02-27,1189.366,664556,3.12581241521237e+18,4811912.5,229805582,1.89313526505498e+21,195.38746144,4461070.571428572,119.120003,39.330002,17.27,237.110001,121.290001,26.129999,2.528093283,5,0.02500597576026989,0.0028918183545254355,0.001651129992088331,28244.544030450004
2017-02-28,1189.94699,699394,3.34955819730105e+18,4810000.0,230182924,1.89313526505498e+21,227.3714723,4459544.285714285,119.230003,39.18,17.370001000000002,236.470001,121.739998,26.110001,2.528093283,5,0.024425682594502948,0.0030384269512537775,0.0017693179452783437,28194.31892864
2017-03-01,1193.611,681433,3.19105089743552e+18,4808200.0,230551806,1.89313526505498e+21,229.59036693,4458018.0,119.059998,40.029999,17.440001000000002,239.77999900000003,119.470001,26.290001,2.487294625,7,0.02454801559443564,0.002955661080356057,0.0016855905419641771,28548.206201380006
2017-03-02,1221.05,735118,3.43161230546952e+18,4806237.5,230946454,1.89313526505498e+21,252.22663973,4458278.285714285,117.580002,39.630001,16.799999,238.270004,119.040001,26.4,2.487294625,7,0.024699744847338855,0.0031830668419788773,0.0018126609169524185,28015.787546860007
2017-03-03,1269.776,734170,3.29274894706303e+18,4804350.0,231354617,1.97898932399853e+21,259.68606189,4458538.571428572,117.510002,39.490002,16.98,238.419998,119.349998,26.17,2.487294625,7,0.02563252862373482,0.003173353570895021,0.0016638538202975548,28016.734441819994
2017-03-04,1285.376,624694,3.02766099638162e+18,4802700.0,231681486,1.97898932399853e+21,220.29548015,4458798.857142857,117.510002,39.490002,16.98,238.419998,119.349998,26.17,2.487294625,7,0.02560837801983351,0.002696348382364916,0.0015299026425591113,28016.734441819994
2017-03-05,1260.668,694635,3.46835126410158e+18,4800862.5,232028530,1.97898932399853e+21,216.69618574,4459059.142857143,117.510002,39.490002,16.98,238.419998,119.349998,26.17,2.487294625,7,0.026682892671903262,0.0029937482257031064,0.001752587152463161,28016.734441819994
2017-03-06,1273.24699,680968,3.14652876506317e+18,4799087.5,232390048,1.97898932399853e+21,238.98093612,4459319.428571428,116.720001,39.610001,16.83,237.710007,118.779999,26.26,2.487294625,7,0.026157335505339892,0.0029302803879105873,0.0015899675288321602,27745.512254750003
2017-03-07,1280.30499,737940,3.4559805343078e+18,4797175.0,232795594,1.97898932399853e+21,269.77191295,4459579.714285715,115.779999,39.259998,16.549999,237.0,118.419998,26.290001,2.487294625,7,0.025768477352159588,0.0031699053548238545,0.0017463361183399527,27439.859763
2017-03-08,1206.357,687735,3.28820392698265e+18,4795400.0,233159518,1.97898932399853e+21,233.7307623,4459840.0,115.059998,38.209999,16.32,236.559998,117.779999,26.379999,2.487294625,7,0.031454464046507806,0.0029496329633002588,0.0016615571833095409,27218.592896760005
2017-03-09,1153.06,705810,3.44014399924573e+18,4793550.0,233538499,1.97898932399853e+21,236.67178552,4461231.0,114.470001,38.450001,16.059998999999998,236.860001,116.839996,26.33,2.487294625,7,0.034241791583465984,0.0030222425982107557,0.0017383337835774424,27113.36455133
2017-03-10,1200.557,744233,3.48886102684851e+18,4791600.0,233919451,1.97898932399853e+21,257.91797636,4462622.0,114.720001,38.41,16.15,237.690002,117.25,26.15,2.487294625,7,0.03181786095433748,0.003181578089459521,0.0017629509085977774,27267.79726713
2017-03-11,1147.625,697643,3.42326072739683e+18,4789737.5,234270711,1.97898932399853e+21,217.66771727,4464013.0,114.720001,38.41,16.15,237.690002,117.25,26.15,2.487294625,7,0.034020301165418126,0.0029779352144451384,0.0017298025238863658,27267.79726713
2017-03-12,1186.351,594454,3.53949603890671e+18,4787800.0,234549766,1.97898932399853e+21,190.62879952,4465404.0,114.720001,38.41,16.15,237.690002,117.25,26.15,2.487294625,7,0.033686099541755256,0.00253444720980877,0.0017885372073433879,27267.79726713
2017-03-13,1235.553,691383,3.32908083878355e+18,4785987.5,234890179,1.97898932399853e+21,220.75092528,4466795.0,114.739998,38.41,16.07,237.809998,116.510002,26.190001,2.487294625,7,0.03351834525325144,0.002943430853275479,0.001682212631676644,27286.318694900005
2017-03-14,1242.806,740054,3.56644680225698e+18,4784037.5,235279759,1.97898932399853e+21,256.53171308,4468186.0,114.120003,37.950001,15.99,236.899994,117.07,26.280001,2.487294625,7,0.0335215193858619,0.0031454214469847364,0.0018021556554185985,27035.02802597998
2017-03-15,1245.892,675310,3.26581075687746e+18,4782262.5,235643216,1.97898932399853e+21,236.25501962,4469577.0,116.25,38.799999,16.43,238.949997,118.5,25.969999,2.487294625,7,0.033521936841484565,0.0028658155811283783,0.0016502417255485334,27777.93715125
2017-03-16,1247.67099,734429,3.49802292738797e+18,4780350.0,236059709,1.97898932399853e+21,264.55158129,4470814.0,116.730003,38.549999,16.4,238.479996,117.900002,25.879999,2.487294625,7,0.033040625511986874,0.0031112001413167887,0.0017675804942293707,27837.77064851999
2017-03-17,1126.08199,709447,3.58328759532941e+18,4778425.0,236420789,2.04313829827667e+21,244.58901754,4472051.0,116.989998,38.560001,16.469998999999998,237.02999900000003,118.639999,25.889999,2.487294625,7,0.041302869132061125,0.003000780950781786,0.0017538154898040005,27730.139108950007
2017-03-18,1062.07,685019,3.7209158410987105e+18,4776462.5,236754359,2.04313829827667e+21,217.05770532,4473288.0,116.989998,38.560001,16.469998999999998,237.02999900000003,118.639999,25.889999,2.487294625,7,0.04286122323549292,0.0028933743940064054,0.001821176688938384,27730.139108950007
2017-03-19,1000.24599,675469,3.88953675557152e+18,4774400.0,237092615,2.04313829827667e+21,211.62793576,4474525.0,116.989998,38.560001,16.469998999999998,237.02999900000003,118.639999,25.889999,2.487294625,7,0.044617045683488975,0.002848966847828643,0.0019037070367934638,27730.139108950007
2017-03-20,1036.226,651284,3.22011343669244e+18,4772700.0,237441938,2.04313829827667e+21,241.15787713,4475762.0,117.510002,38.48,16.5,236.770004,119.150002,25.9,2.487294625,7,0.04626263537981636,0.0027429189867882566,0.0015760623935288745,27822.843643580007
2017-03-21,1065.481,693268,3.36689843745256e+18,4770925.0,237814969,2.04313829827667e+21,248.6366135,4476999.0,118.540001,38.150002,16.610001,233.729996,120.139999,25.74,2.487294625,7,0.04738435889145354,0.0029151571194830886,0.0016479053034698847,27706.35395957
2017-03-22,1091.333,745057,3.7308380162389504e+18,4768937.5,238217345,2.04313829827667e+21,265.84522812,4478236.0,118.830002,38.099998,16.620001000000002,234.27999900000003,120.620003,25.719999,2.487294625,7,0.04634016575714473,0.003127635395315148,0.0018260330293773102,27839.49274973
2017-03-23,1036.099,678627,3.51042464092858e+18,4767087.5,238583376,2.04313829827667e+21,235.99807634,4477004.857142857,118.669998,37.959999,16.67,234.02999900000003,120.449997,25.75,2.487294625,7,0.04679920730590981,0.0028444018664569486,0.0017181532174740813,27772.339513270006
2017-03-24,1013.844,703545,4.1489349435992893e+18,4764887.5,238947487,2.04313829827667e+21,231.55050182,4475773.714285715,118.860001,37.59,16.809998999999998,233.860001,120.879997,25.74,2.487294625,7,0.044799008105889535,0.0029443498604360715,0.002030667697384362,27796.59995272
2017-03-25,921.808,615974,3.19533164402057e+18,4763225.0,239275580,2.04313829827667e+21,182.00765156,4474542.571428572,118.860001,37.59,16.809998999999998,233.860001,120.879997,25.74,2.487294625,7,0.049400737384866306,0.0025743287300776787,0.0015639331154018027,27796.59995272
2017-03-26,962.508,587905,3.84850396598048e+18,4761150.0,239579536,2.04313829827667e+21,154.65177428,4473311.428571428,118.860001,37.59,16.809998999999998,233.860001,120.879997,25.74,2.487294625,7,0.05022819042187265,0.0024539032415523167,0.0018836238198983325,27796.59995272
2017-03-27,968.293,600354,3.12453519518648e+18,4759500.0,239886477,2.04313829827667e+21,194.84378734,4472080.285714285,119.529999,37.450001,17.15,233.619995,121.43,25.6,2.487294625,7,0.04808753192073532,0.00250265878889038,0.001529282280020857,27924.597768730004
2017-03-28,1035.32199,735746,3.66857926223164e+18,4757562.5,240273077,2.04313829827667e+21,233.22176362,4470849.142857143,119.040001,37.98,17.18,235.320007,120.620003,25.74,2.487294625,7,0.052891343953840556,0.003062124184641794,0.001795560910059776,28012.49386860001
2017-03-29,1011.969,683380,3.2588574204762e+18,4755837.5,240644934,2.04313829827667e+21,212.93579722,4469618.0,119.330002,38.509998,17.25,235.539993,121.339996,25.790001,2.487294625,7,0.05275198621937721,0.002839785524011904,0.0015950253701499085,28106.987835769985
2017-03-30,1041.374,694159,4.0233687424648494e+18,4753787.5,241004439,2.14591997846914e+21,203.40448684,4470334.571428572,118.470001,38.619999,17.15,236.289993,120.360001,25.959999,2.487294625,7,0.053887380302683606,0.002880274748798299,0.0018748922526622112,27993.275706999993
2017-03-31,1048.86299,630635,3.25548610029817e+18,4752100.0,241348994,2.14591997846914e+21,217.27700693,4471051.142857143,118.720001,38.540001,17.25,235.740005,120.709999,25.950001,2.487294625,7,0.04744304900793696,0.0026129588922173008,0.0015170584797950268,27987.053629340004
2017-04-01,1077.557,639440,3.26386944079097e+18,4750450.0,241683318,2.14591997846914e+21,190.64263242,4471767.714285715,118.720001,38.540001,17.25,235.740005,120.709999,25.950001,2.457987178,6,0.045497057366513376,0.0026457763212271025,0.0015209651215043697,27987.053629340004
2017-04-02,1082.37,652032,3.9382910909041905e+18,4748475.0,241999968,2.14591997846914e+21,180.73640574,4472484.285714285,118.720001,38.540001,17.25,235.740005,120.709999,25.950001,2.457987178,6,0.04197343145723292,0.002694347463715367,0.0018352460158899751,27987.053629340004
2017-04-03,1140.037,735912,4.3568460808491295e+18,4746275.0,242371331,2.14591997846914e+21,221.03918997,4473200.857142857,119.349998,38.470001,17.24,235.330002,121.669998,25.950001,2.457987178,6,0.04309395730547624,0.0030362997016342664,0.002030292892821299,28086.635268039998
